"Dist Code","Year","State Code","State Name","Dist Name","DISTRICT MALE FIELD LABOUR (Rs per Day)","DISTRICT FEMALE FIELD LABOUR (Rs per Day)","STATE MALE AVERAGE FIELD LABOUR (Rs per Day)","STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)"
"173","2017","9","Punjab","Faridkot","488.33","-1.0","403.0","-1.0"
"174","2016","9","Punjab","Bhatinda","350.0","-1.0","395.0","-1.0"
"174","2017","9","Punjab","Bhatinda","372.22","-1.0","403.0","-1.0"
"175","2016","9","Punjab","Sangrur","410.0","-1.0","395.0","-1.0"
"175","2017","9","Punjab","Sangrur","416.0","-1.0","403.0","-1.0"
"176","2016","9","Punjab","Patiala","356.18","-1.0","395.0","-1.0"
"176","2017","9","Punjab","Patiala","365.0","-1.0","403.0","-1.0"
"177","2016","4","Haryana","Hissar","450.0","-1.0","390.0","-1.0"
"177","2017","4","Haryana","Hissar","450.0","-1.0","416.0","-1.0"
"178","2016","4","Haryana","Sirsa","-1.0","-1.0","390.0","-1.0"
"178","2017","4","Haryana","Sirsa","-1.0","-1.0","416.0","-1.0"
"179","2016","4","Haryana","Bhiwani","308.33","-1.0","390.0","-1.0"
"179","2017","4","Haryana","Bhiwani","408.33","-1.0","416.0","-1.0"
"180","2016","4","Haryana","Gurgaon","600.0","-1.0","390.0","-1.0"
"180","2017","4","Haryana","Gurgaon","600.0","-1.0","416.0","-1.0"
"181","2016","4","Haryana","Jind","400.0","-1.0","390.0","-1.0"
"181","2017","4","Haryana","Jind","400.0","-1.0","416.0","-1.0"
"182","2016","4","Haryana","Mahendragarh","500.0","-1.0","390.0","-1.0"
"182","2017","4","Haryana","Mahendragarh","491.67","-1.0","416.0","-1.0"
"183","2016","4","Haryana","Ambala","375.0","-1.0","390.0","-1.0"
"183","2017","4","Haryana","Ambala","397.92","-1.0","416.0","-1.0"
"184","2016","4","Haryana","Karnal","350.0","-1.0","390.0","-1.0"
"184","2017","4","Haryana","Karnal","350.0","-1.0","416.0","-1.0"
"185","2016","4","Haryana","Kurukshetra","300.0","-1.0","390.0","-1.0"
"185","2017","4","Haryana","Kurukshetra","300.0","-1.0","416.0","-1.0"
"186","2016","4","Haryana","Rohtak","545.83","-1.0","390.0","-1.0"
"186","2017","4","Haryana","Rohtak","483.33","-1.0","416.0","-1.0"
"187","2016","4","Haryana","Sonepat","450.0","-1.0","390.0","-1.0"
"187","2017","4","Haryana","Sonepat","566.67","-1.0","416.0","-1.0"
"188","2016","4","Haryana","Faridabad","400.0","-1.0","390.0","-1.0"
"188","2017","4","Haryana","Faridabad","550.0","-1.0","416.0","-1.0"
"189","2016","12","Uttar Pradesh","Saharanpur","200.0","-1.0","233.0","-1.0"
"189","2017","12","Uttar Pradesh","Saharanpur","-1.0","-1.0","241.0","-1.0"
"190","2016","12","Uttar Pradesh","Muzaffarnagar","306.25","-1.0","233.0","-1.0"
"190","2017","12","Uttar Pradesh","Muzaffarnagar","325.0","-1.0","241.0","-1.0"
"191","2016","12","Uttar Pradesh","Meerut","-1.0","-1.0","233.0","-1.0"
"191","2017","12","Uttar Pradesh","Meerut","295.83","-1.0","241.0","-1.0"
"192","2016","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","233.0","-1.0"
"192","2017","12","Uttar Pradesh","Buland Shahar","-1.0","-1.0","241.0","-1.0"
"193","2016","12","Uttar Pradesh","Ghaziabad","300.0","-1.0","233.0","-1.0"
"193","2017","12","Uttar Pradesh","Ghaziabad","326.58","-1.0","241.0","-1.0"
"194","2016","12","Uttar Pradesh","Aligarh","244.0","-1.0","233.0","-1.0"
"194","2017","12","Uttar Pradesh","Aligarh","300.0","-1.0","241.0","-1.0"
"195","2016","12","Uttar Pradesh","Mathura","295.0","-1.0","233.0","-1.0"
"195","2017","12","Uttar Pradesh","Mathura","-1.0","-1.0","241.0","-1.0"
"196","2016","12","Uttar Pradesh","Agra","-1.0","-1.0","233.0","-1.0"
"196","2017","12","Uttar Pradesh","Agra","-1.0","-1.0","241.0","-1.0"
"197","2016","12","Uttar Pradesh","Mainpuri","250.0","-1.0","233.0","-1.0"
"197","2017","12","Uttar Pradesh","Mainpuri","250.0","-1.0","241.0","-1.0"
"198","2016","12","Uttar Pradesh","Etah","-1.0","-1.0","233.0","-1.0"
"198","2017","12","Uttar Pradesh","Etah","-1.0","-1.0","241.0","-1.0"
"199","2016","12","Uttar Pradesh","Bareilly","200.0","-1.0","233.0","-1.0"
"199","2017","12","Uttar Pradesh","Bareilly","216.67","-1.0","241.0","-1.0"
"200","2016","12","Uttar Pradesh","Budaun","200.0","-1.0","233.0","-1.0"
"200","2017","12","Uttar Pradesh","Budaun","292.86","-1.0","241.0","-1.0"
"201","2016","12","Uttar Pradesh","Moradabad","251.89","-1.0","233.0","-1.0"
"201","2017","12","Uttar Pradesh","Moradabad","284.0","-1.0","241.0","-1.0"
"202","2016","12","Uttar Pradesh","Shahjahanpur","-1.0","-1.0","233.0","-1.0"
"202","2017","12","Uttar Pradesh","Shahjahanpur","-1.0","-1.0","241.0","-1.0"
"203","2016","12","Uttar Pradesh","Pilibhit","174.0","-1.0","233.0","-1.0"
"203","2017","12","Uttar Pradesh","Pilibhit","174.0","143.78","241.0","143.78"
"204","2016","12","Uttar Pradesh","Rampur","-1.0","-1.0","233.0","-1.0"
"204","2017","12","Uttar Pradesh","Rampur","200.0","-1.0","241.0","-1.0"
"205","2016","12","Uttar Pradesh","Bijnor","250.0","-1.0","233.0","-1.0"
"205","2017","12","Uttar Pradesh","Bijnor","262.5","-1.0","241.0","-1.0"
"206","2016","12","Uttar Pradesh","Farrukhabad","200.0","-1.0","233.0","-1.0"
"206","2017","12","Uttar Pradesh","Farrukhabad","250.0","-1.0","241.0","-1.0"
"207","2016","12","Uttar Pradesh","Etawah","-1.0","-1.0","233.0","-1.0"
"207","2017","12","Uttar Pradesh","Etawah","-1.0","-1.0","241.0","-1.0"
"209","2016","12","Uttar Pradesh","Fatehpur","250.0","-1.0","233.0","-1.0"
"209","2017","12","Uttar Pradesh","Fatehpur","247.92","-1.0","241.0","-1.0"
"210","2016","12","Uttar Pradesh","Allahabad","-1.0","-1.0","233.0","-1.0"
"210","2017","12","Uttar Pradesh","Allahabad","277.75","-1.0","241.0","-1.0"
"211","2016","12","Uttar Pradesh","Jhansi","200.0","-1.0","233.0","-1.0"
"211","2017","12","Uttar Pradesh","Jhansi","200.0","-1.0","241.0","-1.0"
"212","2016","12","Uttar Pradesh","Lalitpur","350.0","-1.0","233.0","-1.0"
"212","2017","12","Uttar Pradesh","Lalitpur","350.0","-1.0","241.0","-1.0"
"213","2016","12","Uttar Pradesh","Jalaun","-1.0","-1.0","233.0","-1.0"
"213","2017","12","Uttar Pradesh","Jalaun","-1.0","-1.0","241.0","-1.0"
"214","2016","12","Uttar Pradesh","Hamirpur","173.33","-1.0","233.0","-1.0"
"214","2017","12","Uttar Pradesh","Hamirpur","-1.0","-1.0","241.0","-1.0"
"215","2016","12","Uttar Pradesh","Banda","-1.0","-1.0","233.0","-1.0"
"215","2017","12","Uttar Pradesh","Banda","200.0","-1.0","241.0","-1.0"
"216","2016","12","Uttar Pradesh","Varanasi","-1.0","-1.0","233.0","-1.0"
"216","2017","12","Uttar Pradesh","Varanasi","-1.0","-1.0","241.0","-1.0"
"217","2016","12","Uttar Pradesh","Mirzpur","243.8","-1.0","233.0","-1.0"
"217","2017","12","Uttar Pradesh","Mirzpur","246.6","-1.0","241.0","-1.0"
"218","2016","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","233.0","-1.0"
"218","2017","12","Uttar Pradesh","Jaunpur","-1.0","-1.0","241.0","-1.0"
"219","2016","12","Uttar Pradesh","Ghazipur","254.17","-1.0","233.0","-1.0"
"219","2017","12","Uttar Pradesh","Ghazipur","252.27","-1.0","241.0","-1.0"
"220","2016","12","Uttar Pradesh","Ballia","-1.0","-1.0","233.0","-1.0"
"220","2017","12","Uttar Pradesh","Ballia","187.0","-1.0","241.0","-1.0"
"221","2016","12","Uttar Pradesh","Gorakhpur","196.4","-1.0","233.0","-1.0"
"221","2017","12","Uttar Pradesh","Gorakhpur","-1.0","-1.0","241.0","-1.0"
"222","2016","12","Uttar Pradesh","Deoria","-1.0","-1.0","233.0","-1.0"
"222","2017","12","Uttar Pradesh","Deoria","-1.0","-1.0","241.0","-1.0"
"223","2016","12","Uttar Pradesh","Basti","-1.0","-1.0","233.0","-1.0"
"223","2017","12","Uttar Pradesh","Basti","250.0","-1.0","241.0","-1.0"
"224","2016","12","Uttar Pradesh","Azamgarh","254.67","-1.0","233.0","-1.0"
"224","2017","12","Uttar Pradesh","Azamgarh","283.2","-1.0","241.0","-1.0"
"225","2016","12","Uttar Pradesh","Lucknow","250.0","-1.0","233.0","-1.0"
"225","2017","12","Uttar Pradesh","Lucknow","250.0","-1.0","241.0","-1.0"
"226","2016","12","Uttar Pradesh","Unnao","194.67","-1.0","233.0","-1.0"
"226","2017","12","Uttar Pradesh","Unnao","215.0","-1.0","241.0","-1.0"
"227","2016","12","Uttar Pradesh","Rae - Bareily","-1.0","-1.0","233.0","-1.0"
"227","2017","12","Uttar Pradesh","Rae - Bareily","-1.0","-1.0","241.0","-1.0"
"228","2016","12","Uttar Pradesh","Sitapur","200.0","-1.0","233.0","-1.0"
"228","2017","12","Uttar Pradesh","Sitapur","200.0","-1.0","241.0","-1.0"
"229","2016","12","Uttar Pradesh","Hardoi","200.0","-1.0","233.0","-1.0"
"229","2017","12","Uttar Pradesh","Hardoi","200.0","-1.0","241.0","-1.0"
"230","2016","12","Uttar Pradesh","Kheri","-1.0","-1.0","233.0","-1.0"
"230","2017","12","Uttar Pradesh","Kheri","-1.0","-1.0","241.0","-1.0"
"231","2016","12","Uttar Pradesh","Faizabad","200.0","-1.0","233.0","-1.0"
"231","2017","12","Uttar Pradesh","Faizabad","200.0","-1.0","241.0","-1.0"
"232","2016","12","Uttar Pradesh","Gonda","-1.0","-1.0","233.0","-1.0"
"232","2017","12","Uttar Pradesh","Gonda","-1.0","-1.0","241.0","-1.0"
"233","2016","12","Uttar Pradesh","Bahraich","-1.0","-1.0","233.0","-1.0"
"233","2017","12","Uttar Pradesh","Bahraich","265.82","-1.0","241.0","-1.0"
"234","2016","12","Uttar Pradesh","Sultanpur","208.17","-1.0","233.0","-1.0"
"234","2017","12","Uttar Pradesh","Sultanpur","217.5","-1.0","241.0","-1.0"
"235","2016","12","Uttar Pradesh","Pratapgarh","274.88","-1.0","233.0","-1.0"
"235","2017","12","Uttar Pradesh","Pratapgarh","212.5","-1.0","241.0","-1.0"
"236","2016","12","Uttar Pradesh","Barabanki","219.0","-1.0","233.0","-1.0"
"236","2017","12","Uttar Pradesh","Barabanki","225.0","-1.0","241.0","-1.0"
"237","2016","16","Uttarakhand","Nainital","-1.0","-1.0","402.0","-1.0"
"237","2017","16","Uttarakhand","Nainital","-1.0","-1.0","350.0","-1.0"
"238","2016","16","Uttarakhand","Almorah","500.0","0.0","402.0","0.0"
"238","2017","16","Uttarakhand","Almorah","700.0","-1.0","350.0","-1.0"
"239","2016","16","Uttarakhand","Pithorgarh","-1.0","-1.0","402.0","-1.0"
"239","2017","16","Uttarakhand","Pithorgarh","400.0","-1.0","350.0","-1.0"
"240","2016","16","Uttarakhand","Chamoli","500.0","0.0","402.0","0.0"
"240","2017","16","Uttarakhand","Chamoli","-1.0","-1.0","350.0","-1.0"
"241","2016","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","402.0","-1.0"
"241","2017","16","Uttarakhand","Uttar Kashi","-1.0","-1.0","350.0","-1.0"
"242","2016","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","402.0","-1.0"
"242","2017","16","Uttarakhand","Tehri Garhwal","-1.0","-1.0","350.0","-1.0"
"243","2016","16","Uttarakhand","Garhwal","-1.0","-1.0","402.0","-1.0"
"243","2017","16","Uttarakhand","Garhwal","400.0","-1.0","350.0","-1.0"
"244","2016","16","Uttarakhand","Dehradun","-1.0","-1.0","402.0","-1.0"
"244","2017","16","Uttarakhand","Dehradun","-1.0","-1.0","350.0","-1.0"
"501","2016","14","Chhattisgarh","Rajnandgaon","450.0","-1.0","201.0","-1.0"
"501","2017","14","Chhattisgarh","Rajnandgaon","450.0","-1.0","200.0","-1.0"
"502","2016","6","Madhya Pradesh","Bhopal","245.0","-1.0","230.0","-1.0"
"502","2017","6","Madhya Pradesh","Bhopal","250.0","-1.0","246.0","-1.0"
"503","2016","1","Andhra Pradesh","Vizianagaram","296.4","201.38","321.0","201.38"
"503","2017","1","Andhra Pradesh","Vizianagaram","297.25","237.5","331.0","237.5"
"504","2016","1","Andhra Pradesh","Prakasam","255.14","178.4","321.0","178.4"
"504","2017","1","Andhra Pradesh","Prakasam","297.25","235.67","331.0","235.67"
"506","2016","11","Tamil Nadu","Dharmapuri","650.0","-1.0","327.0","-1.0"
"506","2017","11","Tamil Nadu","Dharmapuri","675.0","-1.0","346.0","-1.0"
"507","2016","11","Tamil Nadu","Periyar(Erode)","257.0","-1.0","327.0","-1.0"
"507","2017","11","Tamil Nadu","Periyar(Erode)","-1.0","-1.0","346.0","-1.0"
"508","2016","11","Tamil Nadu","Pudukkottai","550.0","-1.0","327.0","-1.0"
"508","2017","11","Tamil Nadu","Pudukkottai","570.0","-1.0","346.0","-1.0"
"509","2016","11","Tamil Nadu","Dindigul Anna","-1.0","-1.0","327.0","-1.0"
"509","2017","11","Tamil Nadu","Dindigul Anna","-1.0","-1.0","346.0","-1.0"
"510","2016","11","Tamil Nadu","Virudhunagar Kamarajar","-1.0","-1.0","327.0","-1.0"
"510","2017","11","Tamil Nadu","Virudhunagar Kamarajar","153.0","-1.0","346.0","-1.0"
"512","2016","11","Tamil Nadu","Sivagangai Pasumpon","525.0","-1.0","327.0","-1.0"
"512","2017","11","Tamil Nadu","Sivagangai Pasumpon","400.0","-1.0","346.0","-1.0"
"513","2016","11","Tamil Nadu","Chidambanar Toothukudi","-1.0","-1.0","327.0","-1.0"
"513","2017","11","Tamil Nadu","Chidambanar Toothukudi","150.0","-1.0","346.0","-1.0"
"514","2016","7","Maharashtra","Jalna","-1.0","-1.0","132.0","-1.0"
"514","2017","7","Maharashtra","Jalna","-1.0","-1.0","261.0","-1.0"
"515","2016","7","Maharashtra","Latur","-1.0","-1.0","132.0","-1.0"
"515","2017","7","Maharashtra","Latur","-1.0","-1.0","261.0","-1.0"
"516","2016","7","Maharashtra","Gadchiroli","-1.0","-1.0","132.0","-1.0"
"516","2017","7","Maharashtra","Gadchiroli","-1.0","-1.0","261.0","-1.0"
"517","2016","7","Maharashtra","Sindhudurg","-1.0","-1.0","132.0","-1.0"
"517","2017","7","Maharashtra","Sindhudurg","-1.0","-1.0","261.0","-1.0"
"518","2016","3","Gujarat","Gandhinagar","150.0","150.0","211.0","150.0"
"518","2017","3","Gujarat","Gandhinagar","150.0","-1.0","219.0","-1.0"
"519","2016","10","Rajasthan","Dholpur","400.0","300.0","314.0","300.0"
"519","2017","10","Rajasthan","Dholpur","-1.0","-1.0","336.0","-1.0"
"520","2016","20","Telangana","Rangareddy","333.33","219.75","290.0","219.75"
"520","2017","20","Telangana","Rangareddy","655.42","249.17","333.0","249.17"
"521","2016","11","Tamil Nadu","Thiruvannamalai","378.33","-1.0","327.0","-1.0"
"521","2017","11","Tamil Nadu","Thiruvannamalai","456.0","250.0","346.0","250.0"
"523","2016","4","Haryana","Yamunanagar","350.0","-1.0","390.0","-1.0"
"523","2017","4","Haryana","Yamunanagar","365.0","-1.0","416.0","-1.0"
"524","2016","4","Haryana","Kaithal","375.0","-1.0","390.0","-1.0"
"524","2017","4","Haryana","Kaithal","400.0","-1.0","416.0","-1.0"
"525","2016","4","Haryana","Panipat","408.33","-1.0","390.0","-1.0"
"525","2017","4","Haryana","Panipat","408.33","-1.0","416.0","-1.0"
"526","2016","4","Haryana","Rewari","-1.0","-1.0","390.0","-1.0"
"526","2017","4","Haryana","Rewari","-1.0","-1.0","416.0","-1.0"
"527","2016","16","Uttarakhand","Haridwar","-1.0","-1.0","402.0","-1.0"
"527","2017","16","Uttarakhand","Haridwar","-1.0","-1.0","350.0","-1.0"
"528","2016","12","Uttar Pradesh","Firozabad","-1.0","-1.0","233.0","-1.0"
"528","2017","12","Uttar Pradesh","Firozabad","-1.0","-1.0","241.0","-1.0"
"529","2016","12","Uttar Pradesh","Sonbhadra","145.0","-1.0","233.0","-1.0"
"529","2017","12","Uttar Pradesh","Sonbhadra","190.0","-1.0","241.0","-1.0"
"530","2016","12","Uttar Pradesh","Mau","200.0","-1.0","233.0","-1.0"
"530","2017","12","Uttar Pradesh","Mau","-1.0","-1.0","241.0","-1.0"
"531","2016","12","Uttar Pradesh","Mahrajgani","-1.0","-1.0","233.0","-1.0"
"531","2017","12","Uttar Pradesh","Mahrajgani","210.0","-1.0","241.0","-1.0"
"532","2016","12","Uttar Pradesh","Sidharthnagar","-1.0","-1.0","233.0","-1.0"
"532","2017","12","Uttar Pradesh","Sidharthnagar","275.0","-1.0","241.0","-1.0"
"533","2016","12","Uttar Pradesh","Mahoba","400.0","-1.0","233.0","-1.0"
"533","2017","12","Uttar Pradesh","Mahoba","-1.0","-1.0","241.0","-1.0"
"536","2016","10","Rajasthan","Baran","184.55","166.0","314.0","166.0"
"536","2017","10","Rajasthan","Baran","221.0","190.0","336.0","190.0"
"537","2016","10","Rajasthan","Dausa","350.0","-1.0","314.0","-1.0"
"537","2017","10","Rajasthan","Dausa","350.0","-1.0","336.0","-1.0"
"538","2016","10","Rajasthan","Rajsamand","550.0","-1.0","314.0","-1.0"
"538","2017","10","Rajasthan","Rajsamand","300.0","-1.0","336.0","-1.0"
"539","2016","10","Rajasthan","Hanumangarh","350.0","-1.0","314.0","-1.0"
"539","2017","10","Rajasthan","Hanumangarh","400.0","-1.0","336.0","-1.0"
"542","2016","11","Tamil Nadu","Nagapattinam","-1.0","-1.0","327.0","-1.0"
"542","2017","11","Tamil Nadu","Nagapattinam","-1.0","-1.0","346.0","-1.0"
"543","2016","11","Tamil Nadu","Villupuram","377.67","-1.0","327.0","-1.0"
"543","2017","11","Tamil Nadu","Villupuram","355.75","-1.0","346.0","-1.0"
"545","2016","9","Punjab","Mansa","300.0","-1.0","395.0","-1.0"
"545","2017","9","Punjab","Mansa","315.0","-1.0","403.0","-1.0"
"546","2016","9","Punjab","Fatehgarh Sahib","365.0","-1.0","395.0","-1.0"
"546","2017","9","Punjab","Fatehgarh Sahib","378.33","-1.0","403.0","-1.0"
"547","2016","12","Uttar Pradesh","Kanpur Nagar","300.0","-1.0","233.0","-1.0"
"547","2017","12","Uttar Pradesh","Kanpur Nagar","-1.0","-1.0","241.0","-1.0"
"548","2016","12","Uttar Pradesh","Kanpur Dehat","-1.0","-1.0","233.0","-1.0"
"548","2017","12","Uttar Pradesh","Kanpur Dehat","-1.0","-1.0","241.0","-1.0"
"549","2016","5","Karnataka","Bangalore(Rural)","362.73","341.82","326.0","341.82"
"549","2017","5","Karnataka","Bangalore(Rural)","367.5","347.5","354.0","347.5"
"550","2016","5","Karnataka","Bangalore(Urban)","-1.0","-1.0","326.0","-1.0"
"550","2017","5","Karnataka","Bangalore(Urban)","-1.0","-1.0","354.0","-1.0"
"601","2016","17","Assam","Cachar","270.0","-1.0","275.0","-1.0"
"601","2017","17","Assam","Cachar","287.5","-1.0","278.0","-1.0"
"602","2016","17","Assam","Darrang","272.22","-1.0","275.0","-1.0"
"602","2017","17","Assam","Darrang","270.0","-1.0","278.0","-1.0"
"603","2016","17","Assam","Dibrugarh","285.0","-1.0","275.0","-1.0"
"603","2017","17","Assam","Dibrugarh","-1.0","-1.0","278.0","-1.0"
"604","2016","17","Assam","Goalpara","256.25","-1.0","275.0","-1.0"
"604","2017","17","Assam","Goalpara","263.33","-1.0","278.0","-1.0"
"605","2016","17","Assam","Kamrup","370.83","-1.0","275.0","-1.0"
"605","2017","17","Assam","Kamrup","400.0","-1.0","278.0","-1.0"
"606","2016","17","Assam","Karbi Anglong","-1.0","-1.0","275.0","-1.0"
"606","2017","17","Assam","Karbi Anglong","-1.0","-1.0","278.0","-1.0"
"607","2016","17","Assam","Lakhimpur","250.0","-1.0","275.0","-1.0"
"607","2017","17","Assam","Lakhimpur","250.0","-1.0","278.0","-1.0"
"608","2016","17","Assam","North Cachar Hil","-1.0","-1.0","275.0","-1.0"
"608","2017","17","Assam","North Cachar Hil","-1.0","-1.0","278.0","-1.0"
"609","2016","17","Assam","Nagaon","314.17","-1.0","275.0","-1.0"
"609","2017","17","Assam","Nagaon","351.67","-1.0","278.0","-1.0"
"610","2016","17","Assam","Sibsagar","250.0","-1.0","275.0","-1.0"
"610","2017","17","Assam","Sibsagar","-1.0","-1.0","278.0","-1.0"
"615","2016","17","Assam","Barpeta","275.0","200.0","275.0","200.0"
"615","2017","17","Assam","Barpeta","0.0","0.0","278.0","0.0"
"616","2016","17","Assam","Dhubri","-1.0","-1.0","275.0","-1.0"
"616","2017","17","Assam","Dhubri","-1.0","-1.0","278.0","-1.0"
"617","2016","17","Assam","Golaghat","353.89","-1.0","275.0","-1.0"
"617","2017","17","Assam","Golaghat","-1.0","-1.0","278.0","-1.0"
"618","2016","17","Assam","Jorhat","267.5","-1.0","275.0","-1.0"
"618","2017","17","Assam","Jorhat","267.5","-1.0","278.0","-1.0"
"619","2016","17","Assam","Karimganj","-1.0","-1.0","275.0","-1.0"
"619","2017","17","Assam","Karimganj","220.0","-1.0","278.0","-1.0"
"620","2016","17","Assam","Kokrajhar","250.0","-1.0","275.0","-1.0"
"620","2017","17","Assam","Kokrajhar","-1.0","-1.0","278.0","-1.0"
"621","2016","17","Assam","Nalbari","-1.0","-1.0","275.0","-1.0"
"621","2017","17","Assam","Nalbari","-1.0","-1.0","278.0","-1.0"
"622","2016","17","Assam","Sonitpur","-1.0","-1.0","275.0","-1.0"
"622","2017","17","Assam","Sonitpur","-1.0","-1.0","278.0","-1.0"
"626","2016","18","Himachal Pradesh","Bilashpur","450.0","-1.0","278.0","-1.0"
"626","2017","18","Himachal Pradesh","Bilashpur","460.0","-1.0","300.0","-1.0"
"627","2016","18","Himachal Pradesh","Chamba","325.0","-1.0","278.0","-1.0"
"627","2017","18","Himachal Pradesh","Chamba","375.0","-1.0","300.0","-1.0"
"628","2016","18","Himachal Pradesh","Hamirpur","375.0","-1.0","278.0","-1.0"
"628","2017","18","Himachal Pradesh","Hamirpur","395.83","-1.0","300.0","-1.0"
"629","2016","18","Himachal Pradesh","Kangra","316.67","-1.0","278.0","-1.0"
"629","2017","18","Himachal Pradesh","Kangra","322.5","320.0","300.0","320.0"
"630","2016","18","Himachal Pradesh","Kinnaur","625.0","350.0","278.0","350.0"
"630","2017","18","Himachal Pradesh","Kinnaur","650.0","-1.0","300.0","-1.0"
"631","2016","18","Himachal Pradesh","Kullu","325.0","-1.0","278.0","-1.0"
"631","2017","18","Himachal Pradesh","Kullu","375.0","-1.0","300.0","-1.0"
"632","2016","18","Himachal Pradesh","Lahul & Spiti","250.0","250.0","278.0","250.0"
"632","2017","18","Himachal Pradesh","Lahul & Spiti","275.0","-1.0","300.0","-1.0"
"633","2016","18","Himachal Pradesh","Solan","200.0","-1.0","278.0","-1.0"
"633","2017","18","Himachal Pradesh","Solan","275.0","-1.0","300.0","-1.0"
"634","2016","18","Himachal Pradesh","Mandi","200.0","-1.0","278.0","-1.0"
"634","2017","18","Himachal Pradesh","Mandi","337.5","-1.0","300.0","-1.0"
"635","2016","18","Himachal Pradesh","Shimla","200.0","-1.0","278.0","-1.0"
"635","2017","18","Himachal Pradesh","Shimla","260.83","-1.0","300.0","-1.0"
"636","2016","18","Himachal Pradesh","Sirmaur","200.0","200.0","278.0","200.0"
"636","2017","18","Himachal Pradesh","Sirmaur","275.0","-1.0","300.0","-1.0"
"637","2016","18","Himachal Pradesh","Una","300.0","-1.0","278.0","-1.0"
"637","2017","18","Himachal Pradesh","Una","350.0","-1.0","300.0","-1.0"
"651","2016","19","Kerala","Alappuzha","597.78","-1.0","582.0","-1.0"
"651","2017","19","Kerala","Alappuzha","-1.0","-1.0","613.0","-1.0"
"652","2016","19","Kerala","Kannur","550.0","-1.0","582.0","-1.0"
"652","2017","19","Kerala","Kannur","652.5","-1.0","613.0","-1.0"
"653","2016","19","Kerala","Eranakulam","-1.0","-1.0","582.0","-1.0"
"653","2017","19","Kerala","Eranakulam","-1.0","-1.0","613.0","-1.0"
"654","2016","19","Kerala","Idukki","600.0","-1.0","582.0","-1.0"
"654","2017","19","Kerala","Idukki","700.0","-1.0","613.0","-1.0"
"655","2016","19","Kerala","Kottayam","-1.0","-1.0","582.0","-1.0"
"655","2017","19","Kerala","Kottayam","-1.0","-1.0","613.0","-1.0"
"656","2016","19","Kerala","Kozhikode","953.33","-1.0","582.0","-1.0"
"656","2017","19","Kerala","Kozhikode","957.0","-1.0","613.0","-1.0"
"657","2016","19","Kerala","Malappuram","736.67","-1.0","582.0","-1.0"
"657","2017","19","Kerala","Malappuram","950.0","-1.0","613.0","-1.0"
"658","2016","19","Kerala","Palakkad","-1.0","-1.0","582.0","-1.0"
"658","2017","19","Kerala","Palakkad","-1.0","-1.0","613.0","-1.0"
"659","2016","19","Kerala","Kollam","-1.0","-1.0","582.0","-1.0"
"659","2017","19","Kerala","Kollam","-1.0","-1.0","613.0","-1.0"
"660","2016","19","Kerala","Thrissur","-1.0","-1.0","582.0","-1.0"
"660","2017","19","Kerala","Thrissur","-1.0","-1.0","613.0","-1.0"
"661","2016","19","Kerala","Thiruvananthapuram","-1.0","-1.0","582.0","-1.0"
"661","2017","19","Kerala","Thiruvananthapuram","-1.0","-1.0","613.0","-1.0"
"662","2016","19","Kerala","Kasaragod","530.0","-1.0","582.0","-1.0"
"662","2017","19","Kerala","Kasaragod","530.0","330.0","613.0","330.0"
"663","2016","19","Kerala","Pathanamthitta","-1.0","-1.0","582.0","-1.0"
"663","2017","19","Kerala","Pathanamthitta","-1.0","-1.0","613.0","-1.0"
"664","2016","19","Kerala","Wayanad","-1.0","-1.0","582.0","-1.0"
"664","2017","19","Kerala","Wayanad","-1.0","-1.0","613.0","-1.0"
"701","2016","8","Orissa","Balasore","300.0","-1.0","239.0","-1.0"
"701","2017","8","Orissa","Balasore","300.0","-1.0","270.0","-1.0"
"702","2016","8","Orissa","Bolangir","204.55","-1.0","239.0","-1.0"
"702","2017","8","Orissa","Bolangir","254.17","-1.0","270.0","-1.0"
"703","2016","8","Orissa","Cuttack","331.82","-1.0","239.0","-1.0"
"703","2017","8","Orissa","Cuttack","329.17","-1.0","270.0","-1.0"
"704","2016","8","Orissa","Dhenkanal","245.45","-1.0","239.0","-1.0"
"704","2017","8","Orissa","Dhenkanal","287.5","-1.0","270.0","-1.0"
"705","2016","8","Orissa","Ganjam","304.55","-1.0","239.0","-1.0"
"705","2017","8","Orissa","Ganjam","295.83","-1.0","270.0","-1.0"
"706","2016","8","Orissa","Kalahandi","261.82","-1.0","239.0","-1.0"
"706","2017","8","Orissa","Kalahandi","254.17","-1.0","270.0","-1.0"
"707","2016","8","Orissa","Keonjhar","236.36","-1.0","239.0","-1.0"
"707","2017","8","Orissa","Keonjhar","250.0","-1.0","270.0","-1.0"
"708","2016","8","Orissa","Koraput","228.18","-1.0","239.0","-1.0"
"708","2017","8","Orissa","Koraput","245.0","-1.0","270.0","-1.0"
"709","2016","8","Orissa","Mayurbhanja","217.27","-1.0","239.0","-1.0"
"709","2017","8","Orissa","Mayurbhanja","254.17","-1.0","270.0","-1.0"
"710","2016","8","Orissa","Phulbani(Kandhamal)","213.64","-1.0","239.0","-1.0"
"710","2017","8","Orissa","Phulbani(Kandhamal)","255.0","-1.0","270.0","-1.0"
