Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
1027,2016,11,Tamil Nadu,Thiruvallur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1027,2017,11,Tamil Nadu,Thiruvallur,250.0,226.09748344370388,346.0,226.09748344370232
1028,2016,12,Uttar Pradesh,Ambedkar Nagar,184.38,226.09748344370325,233.0,226.09748344370146
1028,2017,12,Uttar Pradesh,Ambedkar Nagar,200.0,226.097483443704,241.0,226.09748344370243
1029,2016,12,Uttar Pradesh,Kushi Nagar Padrauna,319.63,226.0974834437121,233.0,226.09748344371323
1029,2017,12,Uttar Pradesh,Kushi Nagar Padrauna,334.8,226.09748344371278,241.0,226.09748344371414
1030,2016,16,Uttarakhand,Udham Singh Nagar,250.0,0.0,402.0,0.0
1030,2017,16,Uttarakhand,Udham Singh Nagar,378.85790469521123,226.09748344371215,350.0,226.09748344371334
1031,2016,12,Uttar Pradesh,Auraiya,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1031,2017,12,Uttar Pradesh,Auraiya,263.13055493560836,226.09748344370811,241.0,226.09748344370794
1032,2016,16,Uttarakhand,Bageshwar,412.5,0.0,402.0,0.0
1032,2017,16,Uttarakhand,Bageshwar,450.0,226.0974834437168,350.0,226.09748344371954
1033,2016,12,Uttar Pradesh,Bagpat,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1033,2017,12,Uttar Pradesh,Bagpat,263.13055493560836,226.09748344370811,241.0,226.09748344370794
1034,2016,12,Uttar Pradesh,Balrampur,181.0,226.097483443703,233.0,226.09748344370112
1034,2017,12,Uttar Pradesh,Balrampur,186.17,226.09748344370308,241.0,226.09748344370124
1035,2016,16,Uttarakhand,Champavat,434.06728256217764,226.09748344371408,402.0,226.0974834437159
1035,2017,16,Uttarakhand,Champavat,378.85790469521123,226.09748344371215,350.0,226.09748344371334
1036,2016,12,Uttar Pradesh,Chandauli,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1036,2017,12,Uttar Pradesh,Chandauli,200.0,226.097483443704,241.0,226.09748344370243
1037,2016,12,Uttar Pradesh,Chitrakoot,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1037,2017,12,Uttar Pradesh,Chitrakoot,200.0,226.097483443704,241.0,226.09748344370243
1038,2016,12,Uttar Pradesh,G.B.Nagar,400.0,226.0974834437173,233.0,226.09748344372017
1038,2017,12,Uttar Pradesh,G.B.Nagar,400.0,226.09748344371704,241.0,226.09748344371982
1039,2016,12,Uttar Pradesh,Hathras,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1039,2017,12,Uttar Pradesh,Hathras,263.13055493560836,226.09748344370811,241.0,226.09748344370794
1040,2016,12,Uttar Pradesh,Amroha J.B.Fulenagar,252.0,226.09748344370766,233.0,226.09748344370732
1040,2017,12,Uttar Pradesh,Amroha J.B.Fulenagar,250.0,226.09748344370726,241.0,226.0974834437068
1041,2016,12,Uttar Pradesh,Kannauj,483.33,226.09748344372278,233.0,226.09748344372744
1041,2017,12,Uttar Pradesh,Kannauj,500.0,226.09748344372358,241.0,226.09748344372852
1042,2016,12,Uttar Pradesh,Kushambi,243.64,226.0974834437071,233.0,226.09748344370658
1042,2017,12,Uttar Pradesh,Kushambi,235.71,226.09748344370632,241.0,226.09748344370556
1043,2016,16,Uttarakhand,Rudraprayag,527.27,0.0,402.0,0.0
1043,2017,16,Uttarakhand,Rudraprayag,600.0,226.0974834437266,350.0,226.09748344373256
1044,2016,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,165.0,226.09748344370198,233.0,226.09748344369976
1044,2017,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,175.5,226.0974834437024,241.0,226.09748344370033
1045,2016,12,Uttar Pradesh,Santh Kabir Nagar,200.0,226.09748344370425,233.0,226.09748344370277
1045,2017,12,Uttar Pradesh,Santh Kabir Nagar,200.0,226.097483443704,241.0,226.09748344370243
1046,2016,12,Uttar Pradesh,Shravasti,254.6368044945366,226.09748344370783,233.0,226.09748344370755
1046,2017,12,Uttar Pradesh,Shravasti,263.13055493560836,226.09748344370811,241.0,226.09748344370794
1047,2016,17,Assam,Bongaigaon,299.2289943101634,226.0974834437094,275.0,226.09748344370965
1047,2017,17,Assam,Bongaigaon,302.41415072556526,226.09748344370948,278.0,226.09748344370976
1048,2016,17,Assam,Dhemaji,299.2289943101634,226.0974834437094,275.0,226.09748344370965
1048,2017,17,Assam,Dhemaji,302.41415072556526,226.09748344370948,278.0,226.09748344370976
1049,2016,17,Assam,Hailakandi,300.0,226.09748344370942,275.0,226.0974834437097
1049,2017,17,Assam,Hailakandi,300.0,226.09748344370934,278.0,226.0974834437096
1050,2016,17,Assam,Marigaon,299.2289943101634,226.0974834437094,275.0,226.09748344370965
1050,2017,17,Assam,Marigaon,302.41415072556526,226.09748344370948,278.0,226.09748344370976
1051,2016,17,Assam,Tinsukia,299.2289943101634,226.0974834437094,275.0,226.09748344370965
1051,2017,17,Assam,Tinsukia,302.41415072556526,226.09748344370948,278.0,226.09748344370976
1055,2016,14,Chhattisgarh,Dantewara,200.0,226.09748344370527,201.0,226.09748344370414
1055,2017,14,Chhattisgarh,Dantewara,200.0,226.0974834437053,200.0,226.0974834437042
1056,2016,14,Chhattisgarh,Dhamtari,202.5,226.09748344370544,201.0,226.09748344370436
1056,2017,14,Chhattisgarh,Dhamtari,190.0,226.0974834437047,200.0,226.0974834437034
1057,2016,6,Madhya Pradesh,Dindori,150.0,226.09748344370107,230.0,226.09748344369856
1057,2017,6,Madhya Pradesh,Dindori,185.0,226.09748344370286,246.0,226.09748344370095
1058,2016,6,Madhya Pradesh,Harda,251.45164807913466,226.09748344370772,230.0,226.09748344370743
1058,2017,6,Madhya Pradesh,Harda,268.4391489612782,226.0974834437083,246.0,226.09748344370823
1059,2016,14,Chhattisgarh,Janjgir,400.0,226.09748344371837,201.0,226.0974834437216
1059,2017,14,Chhattisgarh,Janjgir,219.60008392511554,226.09748344370658,200.0,226.0974834437059
1060,2016,6,Madhya Pradesh,Barwani,200.0,226.09748344370436,230.0,226.09748344370294
1060,2017,6,Madhya Pradesh,Barwani,204.55,226.09748344370414,246.0,226.09748344370266
1061,2016,6,Madhya Pradesh,Katni,200.0,226.09748344370436,230.0,226.09748344370294
1061,2017,6,Madhya Pradesh,Katni,225.0,226.09748344370547,246.0,226.09748344370442
1062,2016,6,Madhya Pradesh,Neemuch,200.0,226.09748344370436,230.0,226.09748344370294
1062,2017,6,Madhya Pradesh,Neemuch,300.0,226.09748344371042,246.0,226.097483443711
1063,2016,6,Madhya Pradesh,Sheopur Kalan,251.45164807913466,226.09748344370772,230.0,226.09748344370743
1063,2017,6,Madhya Pradesh,Sheopur Kalan,268.4391489612782,226.0974834437083,246.0,226.09748344370823
1064,2016,6,Madhya Pradesh,Umaria,200.0,226.09748344370436,230.0,226.09748344370294
1064,2017,6,Madhya Pradesh,Umaria,268.4391489612782,226.0974834437083,246.0,226.09748344370823
1065,2016,14,Chhattisgarh,Koriya,210.0,226.09748344370595,201.0,226.09748344370504
1065,2017,14,Chhattisgarh,Koriya,202.27,226.09748344370547,200.0,226.09748344370442
1066,2016,14,Chhattisgarh,Jashpur,362.5,226.0974834437159,201.0,226.0974834437183
1066,2017,14,Chhattisgarh,Jashpur,275.0,226.09748344371025,200.0,226.0974834437108
1067,2016,14,Chhattisgarh,Korba,300.0,226.09748344371184,201.0,226.0974834437129
1067,2017,14,Chhattisgarh,Korba,325.0,226.0974834437135,200.0,226.0974834437151
1068,2016,14,Chhattisgarh,Kawardha,200.0,226.09748344370527,201.0,226.09748344370414
1068,2017,14,Chhattisgarh,Kawardha,210.0,226.09748344370598,200.0,226.0974834437051
1069,2016,14,Chhattisgarh,Mahasmund,200.0,226.09748344370527,201.0,226.09748344370414
1069,2017,14,Chhattisgarh,Mahasmund,225.0,226.09748344370698,200.0,226.0974834437064
1070,2016,14,Chhattisgarh,Kanker,200.0,226.09748344370527,201.0,226.09748344370414
1070,2017,14,Chhattisgarh,Kanker,200.0,226.0974834437053,200.0,226.0974834437042
1071,2016,6,Madhya Pradesh,Anuppur,156.0,226.0974834437015,230.0,226.09748344369913
1071,2017,6,Madhya Pradesh,Anuppur,181.82,226.09748344370269,246.0,226.09748344370072
1072,2016,7,Maharashtra,Gondia,147.40320517600546,226.09748344370408,132.0,226.09748344370254
1072,2017,7,Maharashtra,Gondia,284.3649310382878,226.09748344370888,261.0,226.09748344370897
1073,2016,7,Maharashtra,Hingoli,147.40320517600546,226.09748344370408,132.0,226.09748344370254
1073,2017,7,Maharashtra,Hingoli,284.3649310382878,226.09748344370888,261.0,226.09748344370897
1074,2016,7,Maharashtra,Nandurbar,147.40320517600546,226.09748344370408,132.0,226.09748344370254
1074,2017,7,Maharashtra,Nandurbar,284.3649310382878,226.09748344370888,261.0,226.09748344370897
1075,2016,7,Maharashtra,Washim,147.40320517600546,226.09748344370408,132.0,226.09748344370254
1075,2017,7,Maharashtra,Washim,284.3649310382878,226.09748344370888,261.0,226.09748344370897
1076,2016,7,Maharashtra,Mumbai sub,147.40320517600546,226.09748344370408,132.0,226.09748344370254
1076,2017,7,Maharashtra,Mumbai sub,284.3649310382878,226.09748344370888,261.0,226.09748344370897
1077,2016,11,Tamil Nadu,Ariyalur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
1077,2017,11,Tamil Nadu,Ariyalur,374.6110294746754,226.09748344371195,346.0,226.09748344371306
1080,2016,11,Tamil Nadu,Krishnagiri,721.0,226.09748344373523,327.0,226.09748344374404
1080,2017,11,Tamil Nadu,Krishnagiri,349.75,226.09748344371036,346.0,226.09748344371096
1081,2016,6,Madhya Pradesh,Ashoknagar,251.45164807913466,226.09748344370772,230.0,226.09748344370743
1081,2017,6,Madhya Pradesh,Ashoknagar,320.0,226.0974834437117,246.0,226.09748344371272
1082,2016,6,Madhya Pradesh,Burhanpur,300.0,226.09748344371093,230.0,226.0974834437117
1082,2017,6,Madhya Pradesh,Burhanpur,264.29,226.09748344370803,246.0,226.09748344370783
2001,2016,3,Gujarat,Tapi,231.2789907815892,226.097483443707,211.0,226.09748344370647
2001,2017,3,Gujarat,Tapi,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2002,2016,4,Haryana,Mewat,421.3266569005701,226.0974834437136,390.0,226.09748344371528
2002,2017,4,Haryana,Mewat,350.0,226.0974834437081,416.0,226.09748344370794
2003,2016,4,Haryana,Palwal,421.3266569005701,226.0974834437136,390.0,226.09748344371528
2003,2017,4,Haryana,Palwal,550.0,226.09748344372116,416.0,226.09748344372534
2004,2016,5,Karnataka,Ramanagaram,353.3766533719959,226.09748344371127,326.0,226.09748344371215
2004,2017,5,Karnataka,Ramanagaram,383.1047799157471,226.0974834437123,354.0,226.09748344371351
2005,2016,5,Karnataka,Chikkaballapur,353.3766533719959,226.09748344371127,326.0,226.09748344371215
2005,2017,5,Karnataka,Chikkaballapur,383.1047799157471,226.0974834437123,354.0,226.09748344371351
2006,2016,6,Madhya Pradesh,Alirajpur,251.45164807913466,226.09748344370772,230.0,226.09748344370743
2006,2017,6,Madhya Pradesh,Alirajpur,268.4391489612782,226.0974834437083,246.0,226.09748344370823
2007,2016,6,Madhya Pradesh,Singrauli,251.45164807913466,226.09748344370772,230.0,226.09748344370743
2007,2017,6,Madhya Pradesh,Singrauli,268.4391489612782,226.0974834437083,246.0,226.09748344370823
2009,2016,9,Punjab,Taran Taran,426.6352509262399,226.09748344371383,395.0,226.09748344371556
2009,2017,9,Punjab,Taran Taran,350.83,226.09748344370857,403.0,226.09748344370857
2010,2016,9,Punjab,Barnala,426.6352509262399,226.09748344371383,395.0,226.09748344371556
2010,2017,9,Punjab,Barnala,405.0,226.09748344371215,403.0,226.09748344371334
2011,2016,9,Punjab,S.A.S Nagar,426.6352509262399,226.09748344371383,395.0,226.09748344371556
2011,2017,9,Punjab,S.A.S Nagar,450.0,226.09748344371505,403.0,226.0974834437172
2012,2016,10,Rajasthan,Pratapgarh,340.63602771038825,226.09748344371084,314.0,226.09748344371158
2012,2017,10,Rajasthan,Pratapgarh,363.9938414233356,226.0974834437116,336.0,226.0974834437126
2013,2016,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,254.6368044945366,226.09748344370783,233.0,226.09748344370755
2013,2017,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,263.13055493560836,226.09748344370811,241.0,226.09748344370794
2014,2016,14,Chhattisgarh,Bijapur,500.0,226.0974834437249,201.0,226.09748344373028
2014,2017,14,Chhattisgarh,Bijapur,500.0,226.09748344372494,200.0,226.09748344373034
2015,2016,14,Chhattisgarh,Narayanpur,220.0,226.09748344370658,201.0,226.0974834437059
2015,2017,14,Chhattisgarh,Narayanpur,280.0,226.09748344371056,200.0,226.09748344371118
2017,2016,17,Assam,Udalguri,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2017,2017,17,Assam,Udalguri,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2018,2016,17,Assam,Baksa,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2018,2017,17,Assam,Baksa,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2019,2016,17,Assam,Chirang,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2019,2017,17,Assam,Chirang,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2020,2016,11,Tamil Nadu,Thiruppur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2020,2017,11,Tamil Nadu,Thiruppur,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2023,2016,15,Jharkhand,Khunti,247.20477285859874,226.09748344370757,226.0,226.0974834437072
2023,2017,15,Jharkhand,Khunti,350.0,250.0,263.0,250.0
2024,2016,15,Jharkhand,Ramgadh,247.20477285859874,226.09748344370757,226.0,226.0974834437072
2024,2017,15,Jharkhand,Ramgadh,286.4883686485557,226.09748344370894,263.0,226.09748344370902
2025,2016,5,Karnataka,Yadagiri,353.3766533719959,226.09748344371127,326.0,226.09748344371215
2025,2017,5,Karnataka,Yadagiri,383.1047799157471,226.0974834437123,354.0,226.09748344371351
2026,2016,12,Uttar Pradesh,Amethi C.S.M.Nagar,254.6368044945366,226.09748344370783,233.0,226.09748344370755
2026,2017,12,Uttar Pradesh,Amethi C.S.M.Nagar,200.0,226.097483443704,241.0,226.09748344370243
2027,2016,7,Maharashtra,Mumbai City,147.40320517600546,226.09748344370408,132.0,226.09748344370254
2027,2017,7,Maharashtra,Mumbai City,284.3649310382878,226.09748344370888,261.0,226.09748344370897
2028,2016,17,Assam,Kamrup(Metro),299.2289943101634,226.0974834437094,275.0,226.09748344370965
2028,2017,17,Assam,Kamrup(Metro),302.41415072556526,226.09748344370948,278.0,226.09748344370976
2030,2016,9,Punjab,Pathankot,426.6352509262399,226.09748344371383,395.0,226.09748344371556
2030,2017,9,Punjab,Pathankot,370.0,226.09748344370985,403.0,226.09748344371027
2031,2016,12,Uttar Pradesh,Sambhal,254.6368044945366,226.09748344370783,233.0,226.09748344370755
2031,2017,12,Uttar Pradesh,Sambhal,263.13055493560836,226.09748344370811,241.0,226.09748344370794
2032,2016,12,Uttar Pradesh,Shamli,254.6368044945366,226.09748344370783,233.0,226.09748344370755
2032,2017,12,Uttar Pradesh,Shamli,263.13055493560836,226.09748344370811,241.0,226.09748344370794
2033,2016,12,Uttar Pradesh,Hapur,254.6368044945366,226.09748344370783,233.0,226.09748344370755
2033,2017,12,Uttar Pradesh,Hapur,263.13055493560836,226.09748344370811,241.0,226.09748344370794
2034,2016,14,Chhattisgarh,Balod,500.0,226.0974834437249,201.0,226.09748344373028
2034,2017,14,Chhattisgarh,Balod,500.0,226.09748344372494,200.0,226.09748344373034
2035,2016,14,Chhattisgarh,Baloda Bazar,200.0,226.09748344370527,201.0,226.09748344370414
2035,2017,14,Chhattisgarh,Baloda Bazar,183.33,226.09748344370422,200.0,226.09748344370277
2036,2016,14,Chhattisgarh,Balrampur,200.0,226.09748344370527,201.0,226.09748344370414
2036,2017,14,Chhattisgarh,Balrampur,200.0,226.0974834437053,200.0,226.0974834437042
2037,2016,14,Chhattisgarh,Bemetra,470.0,226.09748344372295,201.0,226.09748344372767
2037,2017,14,Chhattisgarh,Bemetra,492.86,226.0974834437245,200.0,226.09748344372977
2038,2016,14,Chhattisgarh,Gariaband,210.0,226.09748344370595,201.0,226.09748344370504
2038,2017,14,Chhattisgarh,Gariaband,200.0,226.0974834437053,200.0,226.0974834437042
2039,2016,14,Chhattisgarh,Kondagaon,166.67,226.09748344370308,201.0,226.09748344370124
2039,2017,14,Chhattisgarh,Kondagaon,219.60008392511554,226.09748344370658,200.0,226.0974834437059
2040,2016,14,Chhattisgarh,Mungli,220.66180273024946,226.09748344370664,201.0,226.09748344370595
2040,2017,14,Chhattisgarh,Mungli,219.60008392511554,226.09748344370658,200.0,226.0974834437059
2041,2016,14,Chhattisgarh,Sukma,255.0,226.09748344370885,201.0,226.0974834437089
2041,2017,14,Chhattisgarh,Sukma,170.0,120.0,200.0,120.0
2042,2016,14,Chhattisgarh,Surajpur,220.66180273024946,226.09748344370664,201.0,226.09748344370595
2042,2017,14,Chhattisgarh,Surajpur,219.60008392511554,226.09748344370658,200.0,226.0974834437059
2043,2016,9,Punjab,Fazilka,426.6352509262399,226.09748344371383,395.0,226.09748344371556
2043,2017,9,Punjab,Fazilka,450.0,226.09748344371505,403.0,226.0974834437172
2044,2016,17,Assam,Biswanath,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2044,2017,17,Assam,Biswanath,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2045,2016,17,Assam,Charaideo,250.0,226.09748344370618,275.0,226.09748344370539
2045,2017,17,Assam,Charaideo,250.0,226.0974834437061,278.0,226.09748344370527
2046,2016,17,Assam,Hojai,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2046,2017,17,Assam,Hojai,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2047,2016,17,Assam,Majuli,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2047,2017,17,Assam,Majuli,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2048,2016,17,Assam,South Salmara - Mankachar,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2048,2017,17,Assam,South Salmara - Mankachar,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2049,2016,17,Assam,West Karbi Anglong,299.2289943101634,226.0974834437094,275.0,226.09748344370965
2049,2017,17,Assam,West Karbi Anglong,302.41415072556526,226.09748344370948,278.0,226.09748344370976
2050,2016,3,Gujarat,Aravalli,231.2789907815892,226.097483443707,211.0,226.09748344370647
2050,2017,3,Gujarat,Aravalli,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2051,2016,3,Gujarat,Botad,231.2789907815892,226.097483443707,211.0,226.09748344370647
2051,2017,3,Gujarat,Botad,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2052,2016,3,Gujarat,Chhota Udaipur,231.2789907815892,226.097483443707,211.0,226.09748344370647
2052,2017,3,Gujarat,Chhota Udaipur,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2053,2016,3,Gujarat,Devbhoomi Dwarka,231.2789907815892,226.097483443707,211.0,226.09748344370647
2053,2017,3,Gujarat,Devbhoomi Dwarka,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2054,2016,3,Gujarat,Gir Somnath,231.2789907815892,226.097483443707,211.0,226.09748344370647
2054,2017,3,Gujarat,Gir Somnath,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2055,2016,3,Gujarat,Mahi Sagar,231.2789907815892,226.097483443707,211.0,226.09748344370647
2055,2017,3,Gujarat,Mahi Sagar,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2056,2016,3,Gujarat,Morbi,231.2789907815892,226.097483443707,211.0,226.09748344370647
2056,2017,3,Gujarat,Morbi,239.77274122266095,226.09748344370735,219.0,226.09748344370692
2057,2016,4,Haryana,Charkhi Dadri,421.3266569005701,226.0974834437136,390.0,226.09748344371528
2057,2017,4,Haryana,Charkhi Dadri,448.93134583405333,226.0974834437146,416.0,226.09748344371658
2058,2016,6,Madhya Pradesh,Agar Malwa,251.45164807913466,226.09748344370772,230.0,226.09748344370743
2058,2017,6,Madhya Pradesh,Agar Malwa,268.4391489612782,226.0974834437083,246.0,226.09748344370823
2059,2016,7,Maharashtra,Palghar,147.40320517600546,226.09748344370408,132.0,226.09748344370254
2059,2017,7,Maharashtra,Palghar,284.3649310382878,226.09748344370888,261.0,226.09748344370897
2060,2016,13,West Bengal,Alipurduar,290.73524386909156,226.09748344370908,267.0,226.09748344370925
2060,2017,13,West Bengal,Alipurduar,298.16727550502935,226.0974834437093,274.0,226.09748344370954
2061,2016,13,West Bengal,Jhargram,290.73524386909156,226.09748344370908,267.0,226.09748344370925
2061,2017,13,West Bengal,Jhargram,236.67,226.0974834437053,274.0,226.0974834437042
2063,2016,13,West Bengal,Paschim Bardhaman,290.73524386909156,226.09748344370908,267.0,226.09748344370925
2063,2017,13,West Bengal,Paschim Bardhaman,316.67,226.09748344371056,274.0,226.09748344371118
2101,2016,20,Telangana,Kumurambheem Asifabad,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2101,2017,20,Telangana,Kumurambheem Asifabad,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2102,2016,20,Telangana,Macherial,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2102,2017,20,Telangana,Macherial,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2103,2016,20,Telangana,Nirmal,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2103,2017,20,Telangana,Nirmal,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2104,2016,20,Telangana,Jagityal,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2104,2017,20,Telangana,Jagityal,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2105,2016,20,Telangana,Peddapally,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2105,2017,20,Telangana,Peddapally,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2106,2016,20,Telangana,Rajanna Siricilla,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2106,2017,20,Telangana,Rajanna Siricilla,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2107,2016,20,Telangana,Bhadradri,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2107,2017,20,Telangana,Bhadradri,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2108,2016,20,Telangana,Jogulamba,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2108,2017,20,Telangana,Jogulamba,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2109,2016,20,Telangana,Nagarkurnool,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2109,2017,20,Telangana,Nagarkurnool,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2110,2016,20,Telangana,Wanaparthy,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2110,2017,20,Telangana,Wanaparthy,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2111,2016,20,Telangana,Sangareddy,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2111,2017,20,Telangana,Sangareddy,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2112,2016,20,Telangana,Siddipet,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2112,2017,20,Telangana,Siddipet,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2113,2016,20,Telangana,Suryapet,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2113,2017,20,Telangana,Suryapet,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2114,2016,20,Telangana,Yadadri Bhuvanagiri,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2114,2017,20,Telangana,Yadadri Bhuvanagiri,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2115,2016,20,Telangana,Kamareddy,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2115,2017,20,Telangana,Kamareddy,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2116,2016,20,Telangana,Malkaigiri,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2116,2017,20,Telangana,Malkaigiri,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2117,2016,20,Telangana,Vikarabad,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2117,2017,20,Telangana,Vikarabad,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2118,2016,20,Telangana,Jayashankar Bhuppaly,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2118,2017,20,Telangana,Jayashankar Bhuppaly,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2119,2016,20,Telangana,Janagaon,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2119,2017,20,Telangana,Janagaon,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2120,2016,20,Telangana,Warangal Urban,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2120,2017,20,Telangana,Warangal Urban,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2121,2016,20,Telangana,Mahabubabad,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2121,2017,20,Telangana,Mahabubabad,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2122,2016,20,Telangana,Narayanpet,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2122,2017,20,Telangana,Narayanpet,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2123,2016,20,Telangana,Mulugu,315.1547763871729,226.0974834437099,290.0,226.09748344371033
2123,2017,20,Telangana,Mulugu,360.80868500793366,226.09748344371152,333.0,226.0974834437125
2124,2016,11,Tamil Nadu,Tenkasi,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2124,2017,11,Tamil Nadu,Tenkasi,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2125,2016,11,Tamil Nadu,Kallakurichi,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2125,2017,11,Tamil Nadu,Kallakurichi,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2126,2016,11,Tamil Nadu,Tirupattur,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2126,2017,11,Tamil Nadu,Tirupattur,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2127,2016,11,Tamil Nadu,Ranipet,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2127,2017,11,Tamil Nadu,Ranipet,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2128,2016,11,Tamil Nadu,Chengalpattu,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2128,2017,11,Tamil Nadu,Chengalpattu,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2129,2016,11,Tamil Nadu,Mayiladuthurai,354.4383721771299,226.09748344371127,327.0,226.09748344371215
2129,2017,11,Tamil Nadu,Mayiladuthurai,374.6110294746754,226.09748344371195,346.0,226.09748344371306
2130,2016,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,220.66180273024946,226.09748344370664,201.0,226.09748344370595
2130,2017,14,Chhattisgarh,Gaurela-Pendra-Marwahi?,219.60008392511554,226.09748344370658,200.0,226.0974834437059
2131,2016,6,Madhya Pradesh,Niwari,251.45164807913466,226.09748344370772,230.0,226.09748344370743
2131,2017,6,Madhya Pradesh,Niwari,268.4391489612782,226.0974834437083,246.0,226.09748344370823
