Dist Code,Year,State Code,State Name,Dist Name,TOTAL AREA (1000 ha),FOREST AREA (1000 ha),BARREN AND UNCULTIVABLE LAND AREA (1000 ha),LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),CULTIVABLE WASTE LAND AREA (1000 ha),PERMANENT PASTURES AREA (1000 ha),OTHER FALLOW AREA (1000 ha),CURRENT FALLOW AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent)
237,2017,16,Uttarakhand,Nainital,408.01,298.24,0.78,11.05,25.32,0.25,2.82,4.17,43.46,69.3,159.46
238,2016,16,Uttarakhand,Almorah,464.94,236.18,24.05,12.38,38.23,29.21,6.55,2.87,76.89,112.35,146.12
238,2017,16,Uttarakhand,Almorah,464.94,236.18,24.43,12.64,41.23,27.65,6.57,3.23,73.41,105.98,144.37
239,2016,16,Uttarakhand,Pithorgarh,746.73,540.15,20.81,11.47,35.2,45.98,5.89,3.07,41.59,70.08,168.5
239,2017,16,Uttarakhand,Pithorgarh,746.73,540.15,21.24,11.5,36.53,45.14,5.92,4.06,40.41,68.88,170.45
240,2016,16,Uttarakhand,Chamoli,851.76,506.1,72.22,60.94,11.02,27.12,1.03,0.25,33.32,49.19,147.63
240,2017,16,Uttarakhand,Chamoli,852.38,506.1,90.81,16.66,11.57,47.76,1.03,0.7,33.44,49.21,147.16
241,2016,16,Uttarakhand,Uttar Kashi,812.69,721.66,40.4,5.94,2.42,4.55,2.51,0.83,29.93,41.1,137.32
241,2017,16,Uttarakhand,Uttar Kashi,812.69,721.66,40.95,5.98,2.41,4.35,1.8,0.56,30.6,42.28,138.17
242,2016,16,Uttarakhand,Tehri Garhwal,485.52,321.56,5.88,7.09,74.08,0.22,8.86,10.31,52.99,78.92,148.93
242,2017,16,Uttarakhand,Tehri Garhwal,485.52,321.56,5.79,7.14,74.17,0.03,8.95,11.42,51.63,76.99,149.12
243,2016,16,Uttarakhand,Garhwal,669.06,385.09,34.12,17.23,42.89,33.95,26.97,17.49,57.57,83.72,145.42
243,2017,16,Uttarakhand,Garhwal,669.06,385.09,36.64,17.26,43.55,32.37,26.5,23.79,49.73,71.27,143.31
244,2016,16,Uttarakhand,Dehradun,363.37,201.83,2.43,22.91,54.18,9.74,12.83,6.23,39.32,57.32,145.78
244,2017,16,Uttarakhand,Dehradun,363.37,201.83,2.01,23.11,55.01,9.12,12.93,8.73,36.66,55.35,150.98
501,2016,14,Chhattisgarh,Rajnandgaon,802.25,258.61,17.38,52.04,20.64,54.62,21.26,20.03,357.57,493.73,138.08
501,2017,14,Chhattisgarh,Rajnandgaon,802.25,259.1,17.05,51.77,17.57,53.94,17.04,16.56,369.09,494.47,133.97
502,2016,6,Madhya Pradesh,Bhopal,277.88,43.66,3.95,34.47,5.64,33.49,4.22,0.74,151.68,229.65,151.4
502,2017,6,Madhya Pradesh,Bhopal,277.88,44.11,3.95,34.02,5.64,32.46,3.68,0.81,153.18,294.69,192.38
503,2016,1,Andhra Pradesh,Vizianagaram,653.9,119.3,73.0,81.53,4.27,5.23,25.99,59.71,274.32,381.58,139.1
503,2017,1,Andhra Pradesh,Vizianagaram,653.9,119.3,72.98,81.63,4.27,5.23,33.55,53.6,272.8,371.53,136.19
504,2016,1,Andhra Pradesh,Prakasam,1762.6,459.3,152.78,183.94,58.04,55.54,182.07,120.0,547.29,562.36,102.75
504,2017,1,Andhra Pradesh,Prakasam,1762.6,459.3,152.78,184.46,57.99,55.54,168.12,138.49,542.31,554.51,102.25
506,2016,11,Tamil Nadu,Dharmapuri,449.78,164.18,15.8,51.87,2.76,6.21,11.05,65.58,129.43,161.68,124.92
506,2017,11,Tamil Nadu,Dharmapuri,449.78,164.18,15.8,51.88,2.73,6.21,9.8,52.85,143.46,199.78,139.26
507,2016,11,Tamil Nadu,Periyar(Erode),572.26,227.51,6.27,53.42,3.07,0.1,97.16,49.51,134.3,137.63,102.48
507,2017,11,Tamil Nadu,Periyar(Erode),572.26,227.51,6.27,53.42,3.07,0.1,124.07,13.08,143.81,150.69,104.78
508,2016,11,Tamil Nadu,Pudukkottai,466.33,23.54,9.86,137.16,9.67,3.47,132.87,12.54,116.94,119.61,102.28
508,2017,11,Tamil Nadu,Pudukkottai,466.33,23.54,9.86,137.18,9.67,3.47,123.4,12.25,127.87,132.35,103.51
509,2016,11,Tamil Nadu,Dindigul Anna,626.66,138.92,36.21,67.23,5.61,6.95,116.88,44.03,203.02,206.45,101.69
509,2017,11,Tamil Nadu,Dindigul Anna,626.66,138.92,36.21,67.23,5.61,6.95,122.69,22.41,218.93,221.83,101.33
510,2016,11,Tamil Nadu,Virudhunagar Kamarajar,424.32,26.47,4.53,70.51,9.54,0.8,170.8,20.44,118.65,120.94,101.93
510,2017,11,Tamil Nadu,Virudhunagar Kamarajar,424.32,26.47,4.53,70.51,9.4,0.8,177.78,10.54,121.81,123.79,101.62
512,2016,11,Tamil Nadu,Sivagangai Pasumpon,418.9,16.53,4.7,122.6,18.24,1.37,133.52,19.48,96.1,96.11,100.01
512,2017,11,Tamil Nadu,Sivagangai Pasumpon,418.9,16.53,4.7,122.61,17.95,1.37,137.32,7.72,104.62,104.62,100.0
513,2016,11,Tamil Nadu,Chidambanar Toothukudi,470.72,11.01,19.88,76.48,42.31,5.13,64.22,16.41,199.14,200.37,100.62
513,2017,11,Tamil Nadu,Chidambanar Toothukudi,470.72,11.01,19.85,76.51,40.81,5.13,66.38,11.41,204.06,204.83,100.38
514,2016,7,Maharashtra,Jalna,772.6,4.9,7.4,19.8,16.6,25.0,21.2,94.4,572.4,875.5,152.95
514,2017,7,Maharashtra,Jalna,772.6,4.9,7.4,19.8,16.6,25.0,21.2,94.4,572.4,875.5,152.95
515,2016,7,Maharashtra,Latur,715.7,1.8,18.8,24.8,37.1,21.3,44.0,44.1,503.1,726.6,144.42
515,2017,7,Maharashtra,Latur,715.7,1.8,19.6,25.3,37.5,21.5,49.7,44.3,518.3,715.9,138.12
516,2016,7,Maharashtra,Gadchiroli,1491.6,1098.4,14.7,71.8,21.4,52.7,7.8,46.9,174.6,219.2,125.54
516,2017,7,Maharashtra,Gadchiroli,1491.6,1098.4,14.7,71.8,21.4,52.7,7.8,46.7,174.9,219.6,125.56
517,2016,7,Maharashtra,Sindhudurg,504.0,33.1,99.8,20.5,66.1,2.0,102.2,14.4,140.5,159.2,113.31
517,2017,7,Maharashtra,Sindhudurg,504.0,33.1,99.8,20.5,66.1,2.0,102.2,14.4,140.5,159.2,113.31
518,2016,3,Gujarat,Gandhinagar,216.3,2.0,0.9,24.3,5.5,9.8,0.0,8.6,159.2,244.2,153.39
518,2017,3,Gujarat,Gandhinagar,216.3,2.1,1.1,24.3,5.6,11.4,0.0,5.7,160.2,248.4,155.06
519,2016,10,Rajasthan,Dholpur,300.91,27.18,57.86,16.9,9.38,17.82,10.36,7.12,154.08,230.36,149.51
519,2017,10,Rajasthan,Dholpur,300.91,27.18,57.86,16.91,9.47,17.82,10.72,9.05,151.71,225.87,148.88
520,2016,20,Telangana,Rangareddy,501.41,29.02,23.23,75.69,5.59,16.94,88.16,89.71,169.51,185.94,109.69
520,2017,20,Telangana,Rangareddy,501.41,29.02,23.23,71.44,5.59,16.94,90.86,68.09,192.69,211.48,109.75
521,2016,11,Tamil Nadu,Thiruvannamalai,631.21,152.81,20.59,96.5,8.37,2.93,25.21,145.37,177.3,220.85,124.56
521,2017,11,Tamil Nadu,Thiruvannamalai,631.21,152.81,20.59,96.5,8.37,2.93,24.1,115.12,208.64,314.82,150.89
523,2016,4,Haryana,Yamunanagar,172.0,14.0,0.0,45.0,0.0,2.0,2.0,0.0,109.0,209.0,191.74
523,2017,4,Haryana,Yamunanagar,172.0,14.0,2.0,45.0,0.0,2.0,0.0,0.0,109.0,211.0,193.58
524,2016,4,Haryana,Kaithal,228.0,3.0,0.0,22.0,0.0,0.0,1.0,0.0,203.0,380.0,187.19
524,2017,4,Haryana,Kaithal,228.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,193.0,383.0,198.45
525,2016,4,Haryana,Panipat,130.0,1.0,1.0,19.0,1.0,5.0,1.0,9.0,94.0,184.0,195.74
525,2017,4,Haryana,Panipat,130.0,1.0,1.0,19.0,0.0,5.0,0.0,8.0,95.0,187.0,196.84
526,2016,4,Haryana,Rewari,151.0,2.0,3.0,14.0,0.0,0.0,4.0,1.0,126.0,199.0,157.94
526,2017,4,Haryana,Rewari,151.0,2.0,5.0,14.0,0.0,1.0,3.0,1.0,126.0,198.0,157.14
527,2016,16,Uttarakhand,Haridwar,232.8,72.43,3.4,30.48,1.22,0.06,3.88,5.61,114.16,162.11,142.0
527,2017,16,Uttarakhand,Haridwar,244.51,84.14,3.31,30.72,1.62,0.07,3.91,4.35,114.12,160.08,140.27
528,2016,12,Uttar Pradesh,Firozabad,241.18,8.66,6.39,28.98,3.74,0.62,7.6,7.75,176.93,314.73,177.88
528,2017,12,Uttar Pradesh,Firozabad,241.18,8.66,6.38,29.11,4.35,0.84,6.61,7.53,176.82,306.28,173.21
529,2016,12,Uttar Pradesh,Sonbhadra,680.96,325.72,13.03,59.99,10.53,0.22,8.31,36.47,191.56,290.08,151.43
529,2017,12,Uttar Pradesh,Sonbhadra,680.96,325.72,13.01,60.11,12.54,0.19,4.8,36.7,192.5,291.04,151.19
530,2016,12,Uttar Pradesh,Mau,171.62,0.57,1.8,26.44,2.44,0.19,4.55,11.4,120.68,198.53,164.51
530,2017,12,Uttar Pradesh,Mau,171.62,0.57,1.78,26.59,2.44,0.19,2.57,13.27,120.65,198.34,164.39
531,2016,12,Uttar Pradesh,Mahrajgani,290.55,50.27,1.11,33.66,0.55,0.16,1.46,3.95,199.17,369.06,185.3
531,2017,12,Uttar Pradesh,Mahrajgani,290.55,50.27,1.08,33.8,0.66,0.15,1.75,3.18,199.17,369.06,185.3
532,2016,12,Uttar Pradesh,Sidharthnagar,297.81,3.71,2.25,38.89,2.44,0.79,4.33,13.63,228.27,385.31,168.8
532,2017,12,Uttar Pradesh,Sidharthnagar,297.81,3.71,2.23,38.95,2.84,0.9,3.13,13.05,228.27,382.89,167.74
533,2016,12,Uttar Pradesh,Mahoba,327.43,16.14,7.66,39.3,9.3,0.58,4.23,35.7,213.83,280.48,131.17
533,2017,12,Uttar Pradesh,Mahoba,327.43,16.86,7.66,39.41,6.07,0.59,4.76,45.09,206.64,270.62,130.96
536,2016,10,Rajasthan,Baran,699.46,217.9,36.27,28.67,12.12,33.92,13.31,9.06,347.99,663.29,190.61
536,2017,10,Rajasthan,Baran,699.46,218.0,36.29,28.46,11.55,33.92,14.19,11.22,345.59,647.03,187.22
537,2016,10,Rajasthan,Dausa,341.43,26.36,17.19,19.95,5.3,25.54,9.85,9.2,227.82,377.39,165.65
537,2017,10,Rajasthan,Dausa,341.43,26.39,16.99,20.07,5.54,25.57,11.51,13.44,221.71,347.0,156.51
538,2016,10,Rajasthan,Rajsamand,452.73,26.25,103.48,24.26,116.63,55.23,27.45,3.25,96.13,141.93,147.64
538,2017,10,Rajasthan,Rajsamand,452.73,26.25,103.48,24.27,116.61,55.23,28.19,2.55,96.16,141.62,147.28
539,2016,10,Rajasthan,Hanumangarh,970.38,18.82,0.49,57.58,2.42,4.62,16.31,26.08,844.06,1291.65,153.03
539,2017,10,Rajasthan,Hanumangarh,970.38,18.82,0.49,57.64,2.36,4.62,17.48,29.16,839.8,1262.87,150.38
542,2016,11,Tamil Nadu,Nagapattinam,271.58,4.63,33.42,47.76,2.0,0.85,19.68,7.83,149.15,244.41,163.87
542,2017,11,Tamil Nadu,Nagapattinam,271.58,4.63,33.42,47.76,2.0,0.83,21.34,7.66,147.74,257.88,174.55
543,2016,11,Tamil Nadu,Villupuram,722.2,71.7,56.65,136.12,9.58,4.17,15.64,113.79,308.34,385.44,125.0
543,2017,11,Tamil Nadu,Villupuram,722.2,71.7,56.65,136.12,9.55,4.17,15.63,80.86,341.31,462.74,135.57
545,2016,9,Punjab,Mansa,213.9,1.57,0.17,11.44,20.230338993740848,5.375649718784512,2.0385668938789063,11.94,188.79,365.42,193.56
545,2017,9,Punjab,Mansa,213.9,1.57,0.17,11.45,0.0,0.0,0.0,16.25,184.47,365.76,198.28
546,2016,9,Punjab,Fatehgarh Sahib,114.78,1.06,0.24,11.44,20.230338993740848,0.01,1.104852183802171,4.080948060794071,102.03,191.1,187.3
546,2017,9,Punjab,Fatehgarh Sahib,114.78,1.06,0.24,11.44,0.0,0.01,0.0,0.0,102.03,186.23,182.52
547,2016,12,Uttar Pradesh,Kanpur Nagar,301.33,5.62,13.53,46.49,8.13,3.67,7.02,23.09,191.18,263.78,137.97
547,2017,12,Uttar Pradesh,Kanpur Nagar,301.33,5.62,13.53,46.69,9.98,3.82,3.8,24.31,190.98,263.48,137.96
548,2016,12,Uttar Pradesh,Kanpur Dehat,314.98,5.8,14.98,31.97,3.92,0.37,8.99,28.22,218.09,326.37,149.65
548,2017,12,Uttar Pradesh,Kanpur Dehat,314.98,5.8,14.98,32.22,3.96,0.37,9.28,28.18,218.51,315.59,144.43
549,2016,5,Karnataka,Bangalore(Rural),229.52,11.32,11.12,46.42,3.9,3.88,13.75,21.4,104.3,107.56,103.13
549,2017,5,Karnataka,Bangalore(Rural),229.52,11.32,11.12,46.94,3.9,3.88,17.33,21.14,100.46,103.29,102.82
550,2016,5,Karnataka,Bangalore(Urban),217.41,5.06,4.91,125.14,3.89,5.67,6.73,23.94,34.43,37.17,107.96
550,2017,5,Karnataka,Bangalore(Urban),217.41,5.06,4.91,125.31,3.89,5.67,6.73,25.11,33.09,36.28,109.64
601,2016,17,Assam,Cachar,378.6,138.41,5.43,42.75,16.8,8.83,2.42,1.99,140.3,193.03,137.58
601,2017,17,Assam,Cachar,378.6,138.41,7.14,49.41,18.93,8.83,3.66,2.81,127.13,193.15,151.93
602,2016,17,Assam,Darrang,158.5,7.93,14.21,19.3,3.56,5.7,3.33,7.22,92.0,120.97,131.49
602,2017,17,Assam,Darrang,158.5,7.93,14.21,19.3,3.51,5.7,3.33,6.48,92.8,121.7,131.14
603,2016,17,Assam,Dibrugarh,338.1,21.79,17.13,116.06,8.73,4.83,5.31,5.1,147.02,160.52,109.18
603,2017,17,Assam,Dibrugarh,338.1,21.79,23.21,102.11,11.07,5.07,4.68,4.52,152.61,165.26,108.29
604,2016,17,Assam,Goalpara,182.4,36.46,28.69,26.82,7.46,2.79,0.5,0.23,72.45,128.1,176.81
604,2017,17,Assam,Goalpara,182.4,36.46,28.69,26.93,7.46,2.79,0.42,0.21,72.45,129.7,179.02
605,2016,17,Assam,Kamrup,318.85,87.42,14.32,51.24,14.58,12.58,8.06,7.3,105.21,171.68,163.18
605,2017,17,Assam,Kamrup,318.85,87.42,18.59,49.07,16.12,13.96,7.83,8.35,99.65,160.18,160.74
606,2016,17,Assam,Karbi Anglong,1043.4,320.84,460.23,134.85,138.83882470872663,21.720300204877013,6.69686827189901,5.4315606680354165,127.48,219.71,172.35
606,2017,17,Assam,Karbi Anglong,1043.4,320.84,460.23,134.85,0.0,0.0,0.0,0.0,127.48,221.9,174.07
607,2016,17,Assam,Lakhimpur,227.7,31.06,0.03,70.48,7.67,3.13,6.97,7.41,93.23,179.22,192.23
607,2017,17,Assam,Lakhimpur,227.7,31.06,0.03,69.23,8.72,3.22,6.93,7.51,94.73,194.86,205.7
608,2016,17,Assam,North Cachar Hil,488.8,67.28,379.3,0.787422215996898,100.84112943207478,10.723914008857525,19.490427763081968,24.69851253395468,42.22,54.71,129.58
608,2017,17,Assam,North Cachar Hil,488.8,67.28,379.3,0.0,0.0,0.0,0.0,0.0,42.22,54.46,128.99
609,2016,17,Assam,Nagaon,397.3,77.58,17.32,46.57,13.32,13.65,6.0,5.85,205.13,340.33,165.91
609,2017,17,Assam,Nagaon,397.3,77.58,17.43,45.01,14.61,12.68,6.78,6.06,205.13,351.51,171.36
610,2016,17,Assam,Sibsagar,266.8,30.47,13.25,36.03,6.56,20.48,5.33,7.64,132.55,156.8,118.29
610,2017,17,Assam,Sibsagar,266.8,30.47,13.21,35.71,6.16,20.47,6.22,12.33,127.74,153.15,119.89
615,2016,17,Assam,Barpeta,228.2,9.52859036108001,13.25,36.34,6.73,10.16,5.35,10.3,136.65,208.11,152.29
615,2017,17,Assam,Barpeta,228.2,0.0,12.77,39.06,6.51,10.16,5.24,9.61,135.68,208.42,153.61
616,2016,17,Assam,Dhubri,217.6,29.16,13.43,64.78,3.45,2.18,5.49,9.8,86.28,166.13,192.55
616,2017,17,Assam,Dhubri,217.6,29.16,13.45,64.52,3.45,2.18,5.48,9.8,86.54,164.29,189.84
617,2016,17,Assam,Golaghat,350.2,157.64,6.24,15.27,7.81,6.87,3.87,5.24,143.32,198.58,138.56
617,2017,17,Assam,Golaghat,350.2,157.64,6.24,15.27,7.81,6.87,3.87,5.24,143.32,186.02,129.79
618,2016,17,Assam,Jorhat,285.1,25.25,7.77,69.22,6.37,4.53,8.5,13.26,136.5,154.61,113.27
618,2017,17,Assam,Jorhat,285.1,25.25,7.77,69.22,7.23,4.57,4.84,7.66,144.85,162.98,112.52
619,2016,17,Assam,Karimganj,180.9,48.12,8.85,33.35,1.74,3.66,1.65,3.02,73.15,86.71,118.54
619,2017,17,Assam,Karimganj,180.9,48.12,8.55,39.49,1.74,3.66,1.65,4.79,65.53,73.16,111.64
620,2016,17,Assam,Kokrajhar,329.6,173.47,3.45,18.37,2.26,5.55,1.88,1.6,116.84,173.87,148.81
620,2017,17,Assam,Kokrajhar,329.6,173.47,19.3,14.98,2.79,15.07,1.87,1.04,98.46,157.78,160.25
621,2016,17,Assam,Nalbari,104.64,0.4301838032480383,7.45,18.73,1.41,3.81,3.48,0.17,68.85,115.11,167.19
621,2017,17,Assam,Nalbari,104.64,0.0,7.45,18.73,1.41,3.81,3.48,0.17,68.85,117.92,171.27
622,2016,17,Assam,Sonitpur,520.4,162.98,21.35,150.99,0.23,9.83,1.97,2.84,163.71,268.71,164.14
622,2017,17,Assam,Sonitpur,520.4,162.98,21.35,150.99,0.23,9.83,1.97,2.84,163.71,265.09,161.93
626,2016,18,Himachal Pradesh,Bilashpur,111.78,13.8,3.34,17.18,5.43,39.58,0.96,1.54,29.82,55.51,186.15
626,2017,18,Himachal Pradesh,Bilashpur,626.0,111.78,13.8,3.34,17.18,5.43,39.58,0.96,1.53,29.82,1942.35
627,2016,18,Himachal Pradesh,Chamba,692.42,272.01,4.85,13.65,6.63,350.88,0.63,1.78,41.86,69.78,166.7
627,2017,18,Himachal Pradesh,Chamba,627.0,692.42,272.01,4.85,13.47,6.89,350.88,0.63,2.84,40.71,1431.43
628,2016,18,Himachal Pradesh,Hamirpur,110.22,18.23,13.85,12.47,12.1,11.45,1.94,5.33,34.84,69.04,198.16
628,2017,18,Himachal Pradesh,Hamirpur,628.0,110.22,18.23,13.85,12.47,12.1,11.45,1.94,5.72,34.45,601.83
629,2016,18,Himachal Pradesh,Kangra,577.68,231.52,19.76,75.08,27.19,84.37,1.38,14.11,116.8,239.92,205.41
629,2017,18,Himachal Pradesh,Kangra,629.0,577.68,231.18,15.4,75.21,23.76,89.75,2.44,21.7,108.83,501.48
630,2016,18,Himachal Pradesh,Kinnaur,624.2,38.59,130.84,121.86,3.18,319.57,0.12,1.55,8.26,10.63,128.69
630,2017,18,Himachal Pradesh,Kinnaur,630.0,624.2,38.7,130.86,125.76,3.06,315.66,0.13,1.8,8.01,444.62
631,2016,18,Himachal Pradesh,Kullu,65.48,1.63,2.73,7.12,2.21,7.08,0.45,4.16,36.47,55.55,152.32
631,2017,18,Himachal Pradesh,Kullu,631.0,65.47,1.63,2.73,7.05,2.17,7.08,0.56,3.46,37.18,1074.2
632,2016,18,Himachal Pradesh,Lahul & Spiti,911.2,137.38,541.31,16.86,0.57,211.44,0.0,0.13,3.4,4.24,124.71
632,2017,18,Himachal Pradesh,Lahul & Spiti,632.0,911.2,137.38,541.31,16.86,0.57,211.24,0.0,0.19,3.5,1823.44
633,2016,18,Himachal Pradesh,Solan,180.95,20.22,11.24,13.53,12.94,79.32,2.8,3.93,35.91,55.56,154.72
633,2017,18,Himachal Pradesh,Solan,633.0,180.98,20.24,12.31,12.93,14.55,76.54,2.55,4.96,35.98,725.05
634,2016,18,Himachal Pradesh,Mandi,398.89,178.81,2.85,22.16,5.41,94.64,1.65,2.41,90.81,161.89,178.27
634,2017,18,Himachal Pradesh,Mandi,634.0,397.57,179.32,2.19,23.75,5.73,90.99,1.21,2.42,91.87,3788.29
635,2016,18,Himachal Pradesh,Shimla,525.33,150.35,12.15,18.72,10.74,235.76,7.16,12.29,70.52,86.88,123.2
635,2017,18,Himachal Pradesh,Shimla,635.0,525.33,150.37,12.09,19.02,10.72,235.26,6.52,11.84,71.95,607.73
636,2016,18,Himachal Pradesh,Sirmaur,224.76,48.22,6.41,12.97,13.8,57.51,2.01,5.48,40.07,74.89,186.9
636,2017,18,Himachal Pradesh,Sirmaur,636.0,224.76,48.14,6.47,12.8,16.72,57.48,1.95,5.13,39.26,764.84
637,2016,18,Himachal Pradesh,Una,154.85,14.63,29.67,20.81,21.53,16.36,2.25,3.07,38.81,75.35,194.15
637,2017,18,Himachal Pradesh,Una,637.0,154.92,12.9,31.54,22.37,17.98,14.68,1.64,3.23,41.26,1277.31
651,2016,19,Kerala,Alappuzha,141.01,0.0,0.01,24.32,13.91,0.0,1.9,3.41,84.59,102.62,121.31
651,2017,19,Kerala,Alappuzha,141.01,0.0,0.01,25.15,14.92,0.0,2.45,1.82,83.73,110.12,131.52
652,2016,19,Kerala,Kannur,297.11,48.73,1.25,37.51,6.41,0.0,3.92,4.07,187.93,221.37,117.79
652,2017,19,Kerala,Kannur,297.11,48.73,1.29,38.92,6.47,0.0,3.3,3.72,187.5,220.11,117.39
653,2016,19,Kerala,Eranakulam,305.83,70.62,0.4,44.33,13.46,0.0,8.03,8.9,148.36,166.09,111.95
653,2017,19,Kerala,Eranakulam,305.83,70.62,0.35,45.26,15.04,0.0,6.59,8.0,148.29,164.6,111.0
654,2016,19,Kerala,Idukki,436.33,198.41,1.44,14.32,2.2,0.0,1.16,1.48,205.54,270.36,131.54
654,2017,19,Kerala,Idukki,436.33,198.41,1.4,14.35,2.12,0.0,1.12,1.67,205.47,271.97,132.36
655,2016,19,Kerala,Kottayam,220.44,8.14,1.08,28.69,7.26,0.0,2.87,5.02,160.62,204.34,127.22
655,2017,19,Kerala,Kottayam,220.44,8.14,1.02,29.03,6.43,0.0,2.34,4.18,162.57,207.09,127.39
656,2016,19,Kerala,Kozhikode,234.64,41.39,0.6,33.45,2.86,0.0,0.96,1.94,147.73,198.39,134.29
656,2017,19,Kerala,Kozhikode,234.64,41.39,0.58,32.98,2.28,0.0,0.96,1.88,148.48,191.34,128.87
657,2016,19,Kerala,Malappuram,355.45,103.42,0.84,51.68,6.05,0.0,5.57,8.08,173.18,237.86,137.35
657,2017,19,Kerala,Malappuram,355.45,103.42,0.86,52.88,5.75,0.0,5.88,6.3,173.76,241.92,139.23
658,2016,19,Kerala,Palakkad,447.58,136.26,2.0,50.66,23.28,0.0,16.16,13.89,188.9,278.46,147.41
658,2017,19,Kerala,Palakkad,447.58,136.26,1.54,46.94,18.49,0.0,12.82,8.37,206.84,271.49,131.26
659,2016,19,Kerala,Kollam,248.79,81.44,0.09,28.7,2.71,0.0,1.91,3.39,122.88,147.94,120.39
659,2017,19,Kerala,Kollam,248.79,81.44,0.08,27.93,2.88,0.0,1.76,2.44,124.54,141.58,113.68
660,2016,19,Kerala,Thrissur,302.92,103.62,0.09,39.03,10.17,0.0,6.03,9.81,128.47,170.98,133.09
660,2017,19,Kerala,Thrissur,302.92,103.62,0.07,39.65,9.18,0.0,6.05,8.34,130.31,171.4,131.53
661,2016,19,Kerala,Thiruvananthapuram,218.78,49.86,0.15,33.03,0.4,0.0,0.7,2.88,129.0,158.98,123.24
661,2017,19,Kerala,Thiruvananthapuram,218.78,49.86,0.17,32.21,0.47,0.0,0.85,2.86,129.6,156.08,120.43
662,2016,19,Kerala,Kasaragod,199.17,5.63,3.56,26.16,9.42,0.0,2.45,2.44,144.87,155.79,107.54
662,2017,19,Kerala,Kasaragod,199.17,5.63,3.27,26.73,8.96,0.0,2.06,1.88,146.0,157.91,108.16
663,2016,19,Kerala,Pathanamthitta,265.28,155.21,0.17,18.27,2.15,0.0,2.69,3.78,80.5,103.97,129.16
663,2017,19,Kerala,Pathanamthitta,265.28,155.21,0.16,19.29,2.42,0.0,2.03,3.64,79.92,105.43,131.92
664,2016,19,Kerala,Wayanad,212.97,78.79,0.09,11.79,1.1,0.0,1.2,2.92,112.91,166.88,147.8
664,2017,19,Kerala,Wayanad,212.97,78.79,0.1,11.72,1.1,0.0,1.25,2.44,113.41,168.66,148.72
701,2016,8,Orissa,Balasore,381.0,33.0,10.0,33.0,9.0,16.0,5.0,52.0,198.0,306.0,154.55
701,2017,8,Orissa,Balasore,381.0,33.0,10.0,33.0,9.0,16.0,5.0,59.0,191.0,299.0,156.54
702,2016,8,Orissa,Bolangir,657.0,154.0,23.0,53.0,18.0,46.0,13.0,34.0,312.0,475.0,152.24
702,2017,8,Orissa,Bolangir,657.0,154.0,23.0,53.0,18.0,46.0,13.0,39.0,307.0,432.0,140.72
703,2016,8,Orissa,Cuttack,393.0,79.0,10.0,83.0,10.0,11.0,1.0,34.0,154.0,264.0,171.43
703,2017,8,Orissa,Cuttack,393.0,79.0,10.0,83.0,10.0,11.0,1.0,72.0,116.0,257.0,221.55
704,2016,8,Orissa,Dhenkanal,445.0,174.0,5.0,42.0,4.0,8.0,20.0,33.0,153.0,241.0,157.52
704,2017,8,Orissa,Dhenkanal,445.0,174.0,5.0,42.0,4.0,8.0,20.0,75.0,111.0,229.0,206.31
705,2016,8,Orissa,Ganjam,821.0,315.0,20.0,21.0,11.0,20.0,6.0,3.0,403.0,598.0,148.39
705,2017,8,Orissa,Ganjam,821.0,315.0,20.0,21.0,11.0,20.0,6.0,81.0,325.0,549.0,168.92
706,2016,8,Orissa,Kalahandi,792.0,254.0,57.0,35.0,21.0,23.0,16.0,16.0,362.0,603.0,166.57
706,2017,8,Orissa,Kalahandi,792.0,254.0,57.0,35.0,21.0,23.0,16.0,37.0,341.0,556.0,163.05
707,2016,8,Orissa,Keonjhar,830.0,310.0,93.0,77.0,26.0,20.0,0.0,25.0,273.0,407.0,149.08
707,2017,8,Orissa,Keonjhar,830.0,310.0,93.0,77.0,26.0,20.0,0.0,10.0,288.0,400.0,138.89
708,2016,8,Orissa,Koraput,881.0,188.0,210.0,54.0,44.0,45.0,19.0,12.0,292.0,378.0,129.45
708,2017,8,Orissa,Koraput,881.0,188.0,210.0,54.0,44.0,45.0,19.0,48.0,256.0,379.0,148.05
709,2016,8,Orissa,Mayurbhanja,1042.0,439.0,16.0,58.0,10.0,28.0,13.0,45.0,392.0,476.0,121.43
709,2017,8,Orissa,Mayurbhanja,1042.0,439.0,16.0,58.0,10.0,28.0,13.0,50.0,387.0,507.0,131.01
710,2016,8,Orissa,Phulbani(Kandhamal),802.0,571.0,30.0,9.0,14.0,10.0,6.0,8.0,120.0,179.0,149.17
710,2017,8,Orissa,Phulbani(Kandhamal),802.0,571.0,30.0,9.0,14.0,10.0,6.0,21.0,107.0,165.0,154.21
711,2016,8,Orissa,Puri,348.0,14.0,8.0,115.0,3.0,9.0,1.0,50.0,139.0,228.0,164.03
711,2017,8,Orissa,Puri,348.0,14.0,8.0,115.0,3.0,9.0,1.0,98.0,91.0,217.0,238.46
712,2016,8,Orissa,Sambalpur,666.0,363.0,18.0,38.0,19.0,13.0,17.0,8.0,186.0,287.0,154.3
