Dist Code,Year,State Code,State Name,Dist Name,CANALS AREA (1000 ha),TANKS AREA (1000 ha),TUBE WELLS AREA (1000 ha),OTHER WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),OTHER SOURCES AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha)
713,2016,8,Odisha,Sundargarh,8.438760128274815,4.315448257244762,54.88273345063162,10.755938236577169,62.41573986918819,6.2535404966463295,72.42,107.9
713,2017,8,Odisha,Sundargarh,12.732137603910886,4.310762769393898,57.978592994365464,12.886774787910472,68.10219818831814,6.443840231460817,83.87,123.5
714,2016,8,Odisha,Bhadrak,26.00513194465826,4.295124734055685,67.59923171591441,21.039192899614694,87.46617175152377,7.537815811728641,122.03,143.27
714,2017,8,Odisha,Bhadrak,16.829591252631474,4.305472050321166,60.968540478396925,16.032203678731204,74.7968228504328,6.98471318515083,96.76,118.17
716,2016,8,Odisha,Jagatsinghapur,6.534140085063811,4.317823380378693,53.49654959126461,9.408096001828682,59.434137068524066,6.0390425066973625,66.63,108.3
716,2017,8,Odisha,Jagatsinghapur,8.683217734552912,4.315516162835992,55.04455545547785,10.422935011037808,62.2215101485099,6.117571865801827,72.27,117.05
717,2016,8,Odisha,Jajapur,4.219614666986878,4.321241326989361,51.78908075571036,7.048468077432656,54.987984009206,5.545181087944221,58.32,121.91
717,2017,8,Odisha,Jajapur,3.8469648607337845,4.321333405917317,51.53395499083126,7.290584299717299,54.98134125149538,5.66665804799421,58.08,112.79
718,2016,8,Odisha,Kendrapara,10.063205870105989,4.313213127515789,56.07404726844999,12.189753576299708,65.28282441948228,6.528330886609289,77.86,102.39
718,2017,8,Odisha,Kendrapara,11.499334280532736,4.311979720299968,57.09519161160864,12.449282323762986,66.66817952150865,6.445536198332056,80.89,115.85
719,2016,8,Odisha,Angul,4.87420971658257,4.3196487395158005,52.299013424718254,8.565487560827364,57.21420257887944,5.959402034484774,62.17,102.61
719,2017,8,Odisha,Angul,2.3714984967999797,4.322515877982065,50.48849778819786,7.138951486132548,53.68916258150321,5.788881256296739,55.17,96.87
720,2016,8,Odisha,Gajapati,30.762978766607297,4.332616479605926,43.46460959635759,3.057182578067101,41.62013928597381,5.604274018135292,30.46,47.36
720,2017,8,Odisha,Gajapati,30.762978766607297,4.331974769185548,43.912493651060686,3.314103387627311,42.386018380330086,5.614943503170671,32.03,50.58
721,2016,8,Odisha,Nuapada,30.762978766607297,4.324274115515324,48.76450688613235,7.161222367177217,51.85948939344852,6.079848231626435,50.83,65.51
721,2017,8,Odisha,Nuapada,30.762978766607297,4.324668654110932,48.42784813277304,7.092848816123134,51.421765910516,6.112789021854403,49.86,60.75
722,2016,8,Odisha,Malkangiri,7.373203297078732,4.315946824960479,54.14306687996711,11.128866403438039,62.03260184541967,6.497693479617047,71.17,87.63
722,2017,8,Odisha,Malkangiri,7.627092200071743,4.315747832621293,54.322769098648095,11.148877020829048,62.2480180154365,6.474697049542718,71.66,90.48
723,2016,8,Odisha,Nawarangpur,30.762978766607297,4.3270634117197435,47.26181805326653,5.395311760941782,48.29021433642958,5.747244091999128,44.04,71.66
723,2017,8,Odisha,Nawarangpur,30.762978766607297,4.328509166318826,46.47527639992532,4.4912040254108145,46.4443256472389,5.579787624743225,40.52,74.5
724,2016,8,Odisha,Rayagada,30.762978766607297,4.329746298574067,45.44004026119211,4.2469817796884985,45.06074174206129,5.669926861570693,37.48,60.5
724,2017,8,Odisha,Rayagada,30.762978766607297,4.327935686168432,46.57644960680473,5.1579914256457915,47.29057698942849,5.7820846647379005,41.9,63.81
725,2016,8,Odisha,Khurda,2.2366634170317568,4.321649042999754,50.43505226916406,8.448481463553897,55.07994631550008,6.227666416784266,57.24,71.35
725,2017,8,Odisha,Khurda,30.762978766607297,4.325890639212647,47.830270642235206,6.230411273957955,49.82520974088531,5.927924269145129,46.89,66.2
726,2016,8,Odisha,Nayagarh,1.2778016054458305,4.322896977846726,49.734937959811646,7.699060050114483,53.498092499533215,6.0967818885432825,54.2,72.84
726,2017,8,Odisha,Nayagarh,0.610504182343476,4.323750584285216,49.248351614049014,7.197695952562093,52.42024468357859,6.012215887891549,52.12,73.51
728,2016,8,Odisha,Boudh,4.035252899578012,4.3197390490092165,51.729693056139126,9.269380956846984,57.380316431821385,6.284201672926563,61.91,79.19
728,2017,8,Odisha,Boudh,2.5575055327303176,4.321489064484732,50.65819358249822,8.349574195714084,55.21056831862043,6.15847544069961,57.64,77.21
729,2016,8,Odisha,Bargarh,24.542621380049653,4.299562799392882,66.42193855362865,16.455438788901763,81.13050632531804,6.2264183215131,111.32,208.11
729,2017,8,Odisha,Bargarh,29.074989612995537,4.294765639012846,69.68368937173592,18.50242894047241,86.90266570705614,6.3618919491335,123.05,228.26
730,2016,8,Odisha,Deogarh,30.762978766607297,4.3350853424288065,41.74516940216847,2.0633020948744187,38.671552525218424,5.560833194927432,24.42,35.14
730,2017,8,Odisha,Deogarh,30.762978766607297,4.334204425362264,42.421726066748974,2.325780283808947,39.68953524788606,5.5357031789465685,26.58,42.36
731,2016,8,Odisha,Jharsuguda,30.762978766607297,4.33957971342803,38.814025665819486,21.515840402072968,33.19624485207645,5.353522157049247,13.44,21.92
731,2017,8,Odisha,Jharsuguda,30.762978766607297,4.339726960672455,38.7145355173126,21.515840402072968,33.01873048102172,5.348958960278117,13.08,21.33
732,2016,8,Odisha,Sonepur,12.552675743421062,4.311480887575465,57.826636988266415,12.088747680706636,67.05618149402474,6.206805360663217,82.14,135.74
732,2017,8,Odisha,Sonepur,9.408256481024914,4.31519384067982,55.54711758380803,10.146215627778144,62.4560232209077,5.944021198401734,73.08,131.26
801,2016,13,West Bengal,24 - Paraganas South,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
801,2017,13,West Bengal,24 - Paraganas South,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
802,2016,13,West Bengal,24 - Paraganas North,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
802,2017,13,West Bengal,24 - Paraganas North,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
803,2016,13,West Bengal,Nadia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
803,2017,13,West Bengal,Nadia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
804,2016,13,West Bengal,Murshidabad,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
804,2017,13,West Bengal,Murshidabad,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
805,2016,13,West Bengal,Burdwan,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
805,2017,13,West Bengal,Burdwan,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
806,2016,13,West Bengal,Birbhum,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
806,2017,13,West Bengal,Birbhum,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
807,2016,13,West Bengal,Bankura,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
807,2017,13,West Bengal,Bankura,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
810,2016,13,West Bengal,Hooghly,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
810,2017,13,West Bengal,Hooghly,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
811,2016,13,West Bengal,Howrah,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
811,2017,13,West Bengal,Howrah,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
812,2016,13,West Bengal,Jalpaiguri,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
812,2017,13,West Bengal,Jalpaiguri,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
813,2016,13,West Bengal,Darjeeling,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
813,2017,13,West Bengal,Darjeeling,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
814,2016,13,West Bengal,Malda,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
814,2017,13,West Bengal,Malda,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
815,2016,13,West Bengal,Kalimpong,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
815,2017,13,West Bengal,Kalimpong,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
816,2016,13,West Bengal,Cooch Behar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
816,2017,13,West Bengal,Cooch Behar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
817,2016,13,West Bengal,Purulia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
817,2017,13,West Bengal,Purulia,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
819,2016,13,West Bengal,Uttar Dinajpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
819,2017,13,West Bengal,Uttar Dinajpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
820,2016,13,West Bengal,Dakshin Dinajpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
820,2017,13,West Bengal,Dakshin Dinajpur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
821,2016,13,West Bengal,Kolkata,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
821,2017,13,West Bengal,Kolkata,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
823,2016,13,West Bengal,East Midnapore Purba Midnapore,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
823,2017,13,West Bengal,East Midnapore Purba Midnapore,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
824,2016,13,West Bengal,West Midnapore,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
824,2017,13,West Bengal,West Midnapore,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
902,2016,2,Bihar,Muzaffarpur,23.94,4.330651234492686,69.08,1.55389988245172,69.08,3.9,96.91,142.32
902,2017,2,Bihar,Muzaffarpur,23.96,0.0,69.16,0.0,69.16,3.9,97.02,182.34
903,2016,2,Bihar,Darbhanga,16.012701771288604,48.87,19.96,5.730097459862172,19.96,6.35,75.19,133.55
903,2017,2,Bihar,Darbhanga,0.0,44.43,18.15,0.0,18.15,5.78,68.35,126.8
904,2016,2,Bihar,Saharsa,4.2,4.373935296262568,55.81,1.5657791827676384,55.81,2.21,62.22,116.36
904,2017,2,Bihar,Saharsa,4.15,0.0,55.14,0.0,55.14,2.18,61.47,104.43
905,2016,2,Bihar,Purnea,14.19,4.3333899110770435,79.76,1.547768700596226,79.76,2.03,95.99,186.38
905,2017,2,Bihar,Purnea,14.1,0.0,79.28,0.0,79.28,2.02,95.4,155.11
906,2016,2,Bihar,Saran,22.89,0.31,80.42,21.515840402072968,80.42,0.42,104.04,113.35
906,2017,2,Bihar,Saran,20.47,0.28,71.92,0.0,71.92,0.37,93.04,117.33
907,2016,2,Bihar,Patna,19.1,0.027364733934385654,42.44,8.49,50.92,0.71,70.73,143.36
907,2017,2,Bihar,Patna,20.89,0.0,46.45,9.28,55.73,0.79,77.41,160.58
908,2016,2,Bihar,Mungair,15.37,0.09,9.81,21.515840402072968,9.81,0.16,25.44,38.62
908,2017,2,Bihar,Mungair,15.37,0.09,9.81,0.0,9.81,0.16,25.43,38.75
909,2016,2,Bihar,Bhagalpur,4.44,4.378132699862656,47.65,1.5672755947014174,47.65,0.53,52.62,83.75
909,2017,2,Bihar,Bhagalpur,5.16,0.0,55.44,0.0,55.44,0.62,61.22,99.89
910,2016,15,Jharkhand,Santhal Paragana Dumka,0.19,1.71,0.47,1.47,1.94,2.66,6.5,7.1
910,2017,15,Jharkhand,Santhal Paragana Dumka,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
912,2016,2,Bihar,Gaya,33.59,0.07,70.17,21.515840402072968,70.17,1.13,104.97,188.36
912,2017,2,Bihar,Gaya,33.88,0.06,70.78,0.0,70.78,1.16,105.88,188.63
913,2016,15,Jharkhand,Hazaribagh,0.75,2.78,2.15,2.84,4.99,3.15,11.68,12.53
913,2017,15,Jharkhand,Hazaribagh,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
914,2016,15,Jharkhand,Dhanbad,0.0,0.18,0.03,0.26,0.29,0.23,0.7,0.81
914,2017,15,Jharkhand,Dhanbad,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
915,2016,15,Jharkhand,Palamau,0.0,13.18,8.76,12.58,21.34,20.37,54.89,59.03
915,2017,15,Jharkhand,Palamau,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
916,2016,15,Jharkhand,Ranchi,0.0,10.36,2.64,12.15,14.79,8.75,33.9,40.04
916,2017,15,Jharkhand,Ranchi,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
918,2016,2,Bihar,Nalanda,15.48,4.32838797440955,100.05,0.89,100.94,2.68,119.1,229.75
918,2017,2,Bihar,Nalanda,16.01,0.0,103.51,0.92,104.44,2.79,123.23,226.23
919,2016,2,Bihar,Nawada,19.69,4.359920507642217,47.5,1.5572918755050509,47.5,2.66,69.86,123.6
919,2017,2,Bihar,Nawada,21.96,0.0,52.97,0.0,52.97,2.98,77.92,125.74
920,2016,2,Bihar,Aurangabad,99.43,0.25,39.36,3.52,42.88,33.18,175.73,247.0
920,2017,2,Bihar,Aurangabad,101.12,0.25,40.03,3.57,43.61,33.74,178.72,249.17
921,2016,2,Bihar,Bhojpur,64.48,4.32838797440955,25.88,0.76,26.65,3.0,94.13,156.32
921,2017,2,Bihar,Bhojpur,69.52,0.0,27.9,0.82,28.72,3.25,101.49,181.16
922,2016,2,Bihar,Rohtas,146.16,0.007578677461561156,20.42,5.64,26.06,22.27,194.5,340.65
922,2017,2,Bihar,Rohtas,144.17,0.0,21.08,5.56,26.65,21.03,191.85,338.13
923,2016,2,Bihar,Siwan,20.41,2.29,77.67,0.0035440854574524394,77.67,2.21,102.57,116.11
923,2017,2,Bihar,Siwan,20.74,2.32,78.92,0.0,78.92,2.24,104.22,113.09
924,2016,2,Bihar,Gopalganj,38.07,4.321831270577883,49.64,1.547292796796274,49.64,0.21,87.92,106.38
924,2017,2,Bihar,Gopalganj,38.18,0.0,49.79,0.0,49.79,0.21,88.19,146.61
925,2016,2,Bihar,Champaran(East),28.25,4.304926275867851,87.58,1.5412161118496535,87.58,3.17,119.0,214.01
925,2017,2,Bihar,Champaran(East),27.94,0.0,86.61,0.0,86.61,3.13,117.68,220.14
926,2016,2,Bihar,Champaran(West),95.39,4.222512132376574,66.32,1.512362041031647,66.32,0.57,162.28,317.15
926,2017,2,Bihar,Champaran(West),94.19,0.0,65.49,0.0,65.49,0.56,160.25,315.48
927,2016,2,Bihar,Vaishali,14.656840379646184,0.21,60.56,5.246271552409205,60.56,5.41,66.18,116.38
927,2017,2,Bihar,Vaishali,0.0,0.21,60.3,0.0,60.3,5.4,65.9,122.08
928,2016,2,Bihar,Sitamarhi,14.636627631170782,2.77,95.63,5.239211645988302,95.63,1.06,99.46,192.68
928,2017,2,Bihar,Sitamarhi,0.0,2.76,95.61,0.0,95.61,1.07,99.44,196.49
929,2016,2,Bihar,Madhubani,47.06,0.19,39.21,0.00027460016337954585,39.21,0.32,86.78,143.32
929,2017,2,Bihar,Madhubani,46.57,0.19,38.8,0.0,38.8,0.32,85.88,142.34
930,2016,2,Bihar,Samastipur,10.471600334158836,4.214436816689338,107.53,5.257018065505395,107.53,0.65,108.18,192.53
930,2017,2,Bihar,Samastipur,0.0,0.0,115.91,0.0,115.91,0.7,116.61,228.75
931,2016,2,Bihar,Begusarai,14.540644561339874,0.51,96.12,5.201035831375979,96.12,0.2,96.84,123.27
931,2017,2,Bihar,Begusarai,0.0,0.49,92.66,0.0,92.66,0.2,93.35,116.74
932,2016,2,Bihar,Katihar,2.21,0.03777222625691401,66.52,0.07,66.58,0.67,69.47,182.19
932,2017,2,Bihar,Katihar,1.95,0.0,58.6,0.06,58.66,0.6,61.2,144.14
933,2016,15,Jharkhand,Giridih,0.0,12.87,0.82,7.95,8.77,4.07,25.71,28.19
933,2017,15,Jharkhand,Giridih,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
934,2016,2,Bihar,Jehanabad,16.58,4.38859552837299,20.73,1.5711530876414148,20.73,0.38,37.69,60.96
934,2017,2,Bihar,Jehanabad,16.42,0.0,20.53,0.0,20.53,0.38,37.34,60.47
935,2016,2,Bihar,Madhepura,8.23,4.380235985123344,42.02,1.5681691672393434,42.02,0.12,50.37,121.25
935,2017,2,Bihar,Madhepura,8.84,0.0,45.24,0.0,45.24,0.15,54.23,127.46
936,2016,2,Bihar,Khagaria,10.485773951123491,4.248629790716246,72.69,5.270710041271542,72.69,0.07,72.77,95.5
936,2017,2,Bihar,Khagaria,0.0,0.0,66.15,0.0,66.15,0.07,66.22,86.61
937,2016,15,Jharkhand,Godda,0.0,5.23,2.62,7.18,9.81,5.24,20.27,21.96
937,2017,15,Jharkhand,Godda,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
938,2016,15,Jharkhand,Sahebganj,0.0,0.73,1.03,0.95,1.97,0.76,3.46,3.99
938,2017,15,Jharkhand,Sahebganj,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
940,2016,15,Jharkhand,Devghar Deogarh,0.0,1.93,1.75,0.98,2.74,0.69,5.35,6.18
940,2017,15,Jharkhand,Devghar Deogarh,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
941,2016,15,Jharkhand,Lohardagga,0.38,1.84,0.39,2.47,2.86,3.82,8.9,9.53
941,2017,15,Jharkhand,Lohardagga,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
942,2016,15,Jharkhand,Gumla,0.16,6.27,0.19,18.32,18.51,6.72,31.66,34.32
942,2017,15,Jharkhand,Gumla,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
943,2016,15,Jharkhand,Singhbhum East,0.22,1.14,0.0,0.53,0.53,0.51,2.4,2.66
943,2017,15,Jharkhand,Singhbhum East,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
944,2016,15,Jharkhand,Singhbhum West,0.14,0.24,0.0,0.27,0.27,0.25,0.89,0.92
944,2017,15,Jharkhand,Singhbhum West,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
945,2016,2,Bihar,Araria,18.85,4.369589959316089,36.8,1.5644459875111032,36.8,0.07,55.72,130.05
945,2017,2,Bihar,Araria,18.71,0.0,36.53,0.0,36.53,0.07,55.31,129.43
946,2016,2,Bihar,Kishanganj,30.762978766607297,3.531406206346672,21.04,0.02,21.06,0.11,21.17,47.39
946,2017,2,Bihar,Kishanganj,0.0,0.0,21.15,0.02,21.18,0.11,21.28,47.65
947,2016,2,Bihar,Buxar,40.65,0.23,45.63,0.19,45.82,5.68,92.38,186.23
947,2017,2,Bihar,Buxar,40.87,0.23,45.87,0.19,46.06,5.72,92.88,180.17
948,2016,2,Bihar,Bhabhua Kaimur,54.67,4.310702896994664,54.26,1.5470050816718874,54.26,8.77,117.69,201.08
948,2017,2,Bihar,Bhabhua Kaimur,54.36,0.0,53.95,0.0,53.95,8.72,117.03,186.3
949,2016,2,Bihar,Banka,38.28,0.24,44.44,1.32,45.75,0.57,84.83,126.23
949,2017,2,Bihar,Banka,35.55,0.22,41.27,1.22,42.49,0.53,78.8,119.32
950,2016,2,Bihar,Jamui,16.81,4.313714957140926,36.54,4.497303881373703,36.54,8.239999549805312,53.34,76.45
950,2017,2,Bihar,Jamui,13.04,0.0,28.36,0.0,28.36,0.0,41.4,64.46
951,2016,2,Bihar,Supaul,14.37,4.369165250815742,47.68,1.5642793948292173,47.68,1.69,63.74,165.9
951,2017,2,Bihar,Supaul,14.95,0.0,49.59,0.0,49.59,1.76,66.3,171.02
952,2016,15,Jharkhand,Chatra,0.74,1.85,1.08,2.85,3.94,2.04,8.56,9.44
952,2017,15,Jharkhand,Chatra,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
953,2016,15,Jharkhand,Bokaro,0.0,0.58,0.08,1.35,1.43,0.48,2.5,2.69
953,2017,15,Jharkhand,Bokaro,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
954,2016,15,Jharkhand,Gadva Garhwa,0.0,4.72,2.38,8.15,10.54,11.22,26.47,27.95
954,2017,15,Jharkhand,Gadva Garhwa,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
955,2016,15,Jharkhand,Khodrama Koderma,0.0,0.44,0.65,0.41,1.06,0.53,2.02,2.47
955,2017,15,Jharkhand,Khodrama Koderma,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
956,2016,2,Bihar,Lakhisarai,7.09,4.400869067522761,22.52,1.579069437844101,22.52,0.1,29.7,53.53
956,2017,2,Bihar,Lakhisarai,7.52,0.0,23.91,0.0,23.91,0.1,31.53,61.61
957,2016,15,Jharkhand,Pakund Pakur,0.0,1.24,0.96,1.83,2.79,1.7,5.73,6.68
957,2017,15,Jharkhand,Pakund Pakur,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
958,2016,2,Bihar,Sheikapura,1.15,4.73,16.4,0.0001565424628777734,16.4,0.06,22.34,44.42
958,2017,2,Bihar,Sheikapura,1.59,6.54,22.68,0.0,22.68,0.09,30.9,53.9
960,2016,2,Bihar,Sheohar,2.7374875144589126,4.350081218425956,16.89,4.6050468363155,16.89,5.777215058536952,16.89,26.14
960,2017,2,Bihar,Sheohar,0.0,0.0,17.14,0.0,17.14,0.0,17.14,26.25
961,2016,2,Bihar,Arwal,34.11,4.377484089560349,7.27,1.5672891756073373,7.27,1.26,42.64,58.95
961,2017,2,Bihar,Arwal,34.75,0.0,7.41,0.0,7.41,1.28,43.44,58.71
962,2016,15,Jharkhand,Jamtara,0.15,1.15,0.11,1.84,1.94,0.94,4.18,4.78
962,2017,15,Jharkhand,Jamtara,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
963,2016,15,Jharkhand,Latehar,0.21,4.27,1.06,5.48,6.53,3.28,14.29,15.29
963,2017,15,Jharkhand,Latehar,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
964,2016,15,Jharkhand,Sariakela Kharsawan,0.11,0.13,0.0,0.11,0.11,0.19,0.53,0.58
964,2017,15,Jharkhand,Sariakela Kharsawan,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
965,2016,15,Jharkhand,Simdega,0.37,0.42,0.39,1.06,1.44,1.48,3.71,4.05
965,2017,15,Jharkhand,Simdega,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
999,2016,11,Tamil Nadu,Chennai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
999,2017,11,Tamil Nadu,Chennai,29.5342440366242,4.292357329302385,70.09719010583348,21.319096667277794,90.46250039392788,7.218734108339382,128.84419895288067,182.92553705810496
1001,2016,3,Gujarat,Anand,87.9,9.8,42.8,23.4,66.2,25.1,189.1,361.2
1001,2017,3,Gujarat,Anand,81.5,8.8,41.6,21.1,62.7,24.0,177.0,364.3
1002,2016,3,Gujarat,Dahod,0.3,4.8,3.5,5.5,9.0,3.7,17.7,103.1
1002,2017,3,Gujarat,Dahod,0.3,4.8,5.9,5.7,11.6,4.3,20.9,105.7
1003,2016,3,Gujarat,Narmada,14.6,0.0,5.9,14.1,20.0,2.6,37.2,45.9
1003,2017,3,Gujarat,Narmada,16.1,0.1,5.3,12.4,17.7,3.4,37.3,49.2
1004,2016,3,Gujarat,Navsari,44.7,5.3,8.2,8.4,16.6,14.5,81.2,90.2
1004,2017,3,Gujarat,Navsari,47.8,2.2,13.6,7.5,21.1,11.1,82.2,91.2
1005,2016,3,Gujarat,Patan,74.2,0.6,150.9,5.4,156.3,25.7,256.8,280.2
